The ^ati++++=The
fish ^nn++++=fish
fauna ^nn++++=fauna
of ^in++++=of
Lake ^nn++++=Lake
Tanganyika ^np++++=Tanganyika
has ^vbz+hvz+aux++=has
received ^vprf+++xvbnx+=received
particular ^jj+atrb+++=particular
attention ^nn++++=attention
from ^in++++=from
evolutionary ^jj+atrb+++=evolutionary
biologists ^nns++++=biologists,
, ^zz++++=EXTRAWORD
mostly ^rb++++=mostly
because ^cs+cos+++=because
of ^in++++=of
its ^pp$+it+++=its
phenotypically ^nn+++??+=phenotypically,
, ^zz++++=EXTRAWORD
ethologically ^nn+++??+=ethologically
and ^cc++++=and
genetically ^rb++++=genetically
highly ^rb+amp+++=highly
diverse ^jj+atrb+++=diverse
cichlid ^nn+++??+=cichlid
fauna ^nn++++=fauna
which ^whp+rel+subj++=which
consider ^vb+vprv+++=consider
it ^pp3+it+++=it
as ^in++++=as
a ^at++++=a
natural ^jj+atrb+++=natural
laboratory ^nn++++=laboratory
( ^zz++++=(Martens
martens ^np++++=EXTRAWORD
1997 ^cd+date+++=1997,
, ^zz++++=EXTRAWORD
Langenberg ^np+++??+=Langenberg
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2003 ^cd++++=2003,
, ^zz++++=EXTRAWORD
Albrecht ^np+++??+=Albrecht
& ^zz++++=&
Wilke ^np+++??+=Wilke
2008 ^cd++++=2008,
, ^zz++++=EXTRAWORD
Cristescu ^np+++??+=Cristescu
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Indeed ^rb+cnj+++=Indeed,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
cichlid ^nn+++??+=cichlid
species ^nns++++=species
are ^vb+ber+vrb++=are
phenotypically ^nn+++??+=phenotypically,
, ^zz++++=EXTRAWORD
ethically ^nn+++??+=ethically
and ^cc++++=and
genetically ^rb++++=genetically
highly ^rb+amp+++=highly
diverse ^jj++++=diverse
( ^zz++++=(Nishida
nishida ^nn+++??+=EXTRAWORD
1991 ^cd+date+++=1991,
, ^zz++++=EXTRAWORD
Salzburger ^np+++??+=Salzburger
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2002 ^cd++++=2002,
, ^zz++++=EXTRAWORD
2005 ^cd++++=2005),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
show ^vb+vprv+++=show
the ^ati++++=the
highest ^jjt+atrb+++=highest
degree ^nn++++=degree
of ^in++++=of
endemism ^nn++++=endemism
compared ^vbd+++xvbn+=compared
to ^in++++=to
other ^ap++++=other
great ^jj+atrb+++=great
lakes ^nns++++=lakes
in ^in++++=in
Africa ^np++++=Africa
and ^cc++++=and
the ^ati++++=the
Americas ^nps++++=Americas
( ^zz++++=(Salzburger
