The ^ati++++=The
leaves ^nns++++=leaves
from ^in++++=from
plants ^nns++++=plants
grown ^vbd+++xvbn+=grown
in ^in++++=in
vitro ^nn+++??+=vitro
conditions ^nns++++=conditions
show ^vb+vprv+++=show
typical ^jj+atrb+++=typical
effects ^nns++++=effects
of ^in++++=of
shading ^nn+++??+=shading
( ^zz++++=(Barboza
barboza ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2006 ^cd++++=2006,
, ^zz++++=EXTRAWORD
Chaari ^np+++??+=Chaari-Rkhis
- ^zz++++=EXTRAWORD
rkhis ^nns+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015,
, ^zz++++=EXTRAWORD
Ziv ^np+++??+=Ziv
& ^zz++++=&
Chen ^np+++??+=Chen
2008 ^cd++++=2008),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
poorly ^rb++++=poorly
developed ^jj+atrb++xvbn+=developed
anatomical ^jj+atrb+++=anatomical
structures ^nns++++=structures,
, ^zz++++=EXTRAWORD
including ^in++++=including
stomata ^nn+++??+=stomata.
. ^zz++++=EXTRAWORD
Moreover ^rb+cnj+++=Moreover,
, ^zz++++=EXTRAWORD
some ^dti++++=some
ultrastructural ^nn+++??+=ultrastructural
features ^nns++++=features
of ^in++++=of
shaded ^xvbn+++xvbn+=shaded
leaves ^nns++++=leaves
are ^vb+ber+vrb++=are
the ^ati++++=the
limited ^jj+atrb++xvbn+=limited
cytoplasmic ^nn+++??+=cytoplasmic
content ^nn++++=content
and ^cc++++=and
flattened ^vbd+++xvbn+=flattened
chloroplast ^nn+++??+=chloroplast
with ^in++++=with
an ^at++++=an
irregularly ^nn++++=irregularly
arranged ^vwbn+vsua++xvbn+=arranged
internal ^jj+atrb+++=internal
membrane ^nn++++=membrane
system ^nn++++=system
and ^cc++++=and
a ^at++++=a
higher ^jjr+atrb+++=higher
proportion ^nn++++=proportion
of ^in++++=of
intercellular ^nn+++??+=intercellular
spaces ^nns++++=spaces
( ^zz++++=(Wetzstein
wetzstein ^nn+++??+=EXTRAWORD
& ^zz++++=&
Sommer ^np+++??+=Sommer
1982 ^cd+date+++=1982,
, ^zz++++=EXTRAWORD
Chirin ^np+++??+=Chirin
a ^at++++=a
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2012 ^cd++++=2012).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
present ^jj+atrb+++=present
work ^nn++++=work,
, ^zz++++=EXTRAWORD
some ^dti++++=some
of ^in++++=of
these ^dt+dem+++=these
features ^nns++++=features
include ^vb++++=include
qualitative ^jj+atrb+++=qualitative
alterations ^nns++++=alterations,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
absence ^nn++++=absence
of ^in++++=of
aquiferous ^nns+++??+=aquiferous
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
subepidermal ^nn++++=subepidermal
sclerenchyma ^nn++++=sclerenchyma
fascicles ^nns++++=fascicles,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stomatal ^nn++++=stomatal
crypts ^nns++++=crypts.
. ^zz++++=EXTRAWORD
