The ^ati++++=The
results ^nns++++=results
of ^in++++=of
Adams ^np++++=Adams-Prassl
- ^zz++++=EXTRAWORD
prassl ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gallacher ^np+++??+=Gallacher
and ^cc++++=and
Hossain ^np+++??+=Hossain
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gaudecker ^np+++??+=Gaudecker
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
( ^zz++++=(2020)
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
Montenovo ^np+++??+=Montenovo
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020)
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
United ^np++++=United
States ^nns++++=States,
, ^zz++++=EXTRAWORD
Canada ^np++++=Canada,
, ^zz++++=EXTRAWORD
United ^np++++=United
Kingdom ^nn++++=Kingdom,
, ^zz++++=EXTRAWORD
Germany ^np++++=Germany,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Netherlands ^np++++=Netherlands
converge ^nn+++??+=converge
in ^in++++=in
pointing ^xvbg+++xvbg+=pointing
out ^rp+pl+++=out
that ^dt+dem+++=that
job ^nn++++=job
losses ^nns++++=losses
were ^vbd+bed+vrb++=were
greater ^jjr+pred+++=greater
for ^in++++=for
occupations ^nns++++=occupations
that ^tht+rel+subj++=that
require ^vb+vsua+++=require
interpersonal ^jj+atrb++??+=interpersonal
contact ^nn++++=contact,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
cannot ^md+pos+not++=cannot
be ^vb+be+aux++=be
done ^vpsv++agls+xvbnx+=done
remotely ^rb+cnj+++=remotely,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
the ^ati++++=the
heterogeneous ^jj+atrb+++=heterogeneous
distribution ^nn++++=distribution
of ^in++++=of
workers ^nns++++=workers
characteristics ^nns++++=characteristics
among ^in++++=among
sectors ^nns++++=sectors,
, ^zz++++=EXTRAWORD
for ^in++++=for
workers ^nns++++=workers
in ^in++++=in
alternative ^jj+atrb+++=alternative
labor ^nn++++=labor
arrangements ^nns++++=arrangements
and ^cc++++=and
with ^in++++=with
less ^rbr++++=less
schooling ^nn++++=schooling.
. ^zz++++=EXTRAWORD
