The ^ati++++=The
species ^nn++++=species
can ^md+pos+++=can
obstruct ^vb+++??+=obstruct
small ^jj+atrb+++=small
streams ^nns++++=streams
and ^cc++++=and
channels ^nns++++=channels
with ^in++++=with
its ^pp$+it+++=its
thick ^jj+atrb+++=thick
rhizomes ^nns+++??+=rhizomes
( ^zz++++=(Lorenzi
lorenzi ^nn+++??+=EXTRAWORD
2000 ^cd++++=2000,
, ^zz++++=EXTRAWORD
Amaral ^np+++??+=Amaral
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008)
) ^zz++++=EXTRAWORD
and ^cc++++=and
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
the ^ati++++=the
most ^ql+emph+++=most
damaging ^jj+++xvbg+=damaging
in ^in++++=in
Hawaii ^np+++??+=Hawaii
by ^in++++=by
forming ^xvbg+++xvbg+=forming
extensive ^jj+atrb+++=extensive
monospecific ^nn+++??+=monospecific
patches ^nns++++=patches
( ^zz++++=(Herrera
herrera ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in++++=to
Correa ^np+++??+=Correa
( ^zz++++=(1984),
1984 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
H ^zz++++=H.
. ^zz++++=EXTRAWORD
coronarium ^nn+++??+=coronarium
can ^md+pos+++=can
be ^vb+be+aux++=be
used ^vpsv++agls+xvbnx+=used
as ^ql++++=as
an ^at++++=an
ornamental ^jj++++=ornamental,
, ^zz++++=EXTRAWORD
medicinal ^jj++++=medicinal,
, ^zz++++=EXTRAWORD
fungicide ^nn+++??+=fungicide
or ^cc++++=or
cosmetic ^nn++++=cosmetic
plant ^nn++++=plant,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
its ^pp$+it+++=its
textile ^nn++++=textile
fibers ^nns+++??+=fibers
are ^vb+ber+aux++=are
used ^vpsv++++=used
to ^to++++=to
produce ^vb++++=produce
cellulose ^nn+++??+=cellulose
paste ^nn++++=paste
( ^zz++++=(Kissmann
kissmann ^nn+++??+=EXTRAWORD
& ^zz++++=&
Groth ^np+++??+=Groth
1991 ^cd+date+++=1991,
, ^zz++++=EXTRAWORD
Silva ^np+++??+=Silva
2006 ^cd++++=2006,
, ^zz++++=EXTRAWORD
Martins ^np+++??+=Martins
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010,
, ^zz++++=EXTRAWORD
Carrara ^np+++??+=Carrara
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2012 ^cd++++=2012).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
Ferreira ^np+++??+=Ferreira
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2016)
2016 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
a ^at++++=a
ban ^nn++++=ban
on ^in++++=on
the ^ati++++=the
sale ^nn++++=sale
of ^in++++=of
this ^dt+dem+++=this
species ^nn++++=species
in ^in++++=in
florists ^nns++++=florists
and ^cc++++=and
nurseries ^nns++++=nurseries
is ^vbz+bez+aux++=is
suggested ^vpsv++agls+xvbnx+=suggested
as ^ql++++=as
a ^at++++=a
means ^nn++++=means
of ^in++++=of
control ^nn++++=control
to ^to++++=to
prevent ^vbi++++=prevent
further ^jjb+atrb+++=further
invasions ^nns++++=invasions.
. ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil's
's ^$++++=EXTRAWORD
similar ^jj+atrb+++=similar
climate ^nn++++=climate
to ^in++++=to
Southeast ^np+++??+=Southeast
Asia ^np++++=Asia
conditioned ^vwbn+++xvbn+=conditioned
the ^ati++++=the
growth ^nn++++=growth
of ^in++++=of
H ^zz++++=H.
. ^zz++++=EXTRAWORD
coronarium ^nn+++??+=coronarium
and ^cc++++=and
its ^pp$+it+++=its
dispersion ^nn++++=dispersion
reached ^vbd+++xvbn+=reached
all ^abn++++=all
Brazilian ^jj+atrb+++=Brazilian
states ^nns++++=states,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
information ^nn++++=information
can ^md+pos+++=can
be ^vb+be+aux++=be
confirmed ^vpsv++agls+xvbnx+=confirmed
at ^rb++++=at
virtual ^jj+atrb+++=virtual
catalogs ^nns+++??+=catalogs
of ^in++++=of
Brazilian ^jj+atrb+++=Brazilian
national ^jj+atrb+++=national
herbariums ^nns+++??+=herbariums
( ^zz++++=(Flora
flora ^np++++=EXTRAWORD
do ^vb+do+vrb++=do
Brasil ^np+++??+=Brasil
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
possible ^jj+pred+++=possible
that ^tht+jcmp+++=that
its ^pp$+it+++=its
area ^nn++++=area
of ^in++++=of
occurrence ^nn++++=occurrence
in ^in++++=in
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
territory ^nn++++=territory
was ^vbd+bedz+aux++=was
caused ^vpsv++agls+xvbnx+=caused
