The ^ati++++=The
importance ^nn++++=importance
of ^in++++=of
water ^nn++++=water
content ^nn++++=content
is ^vbz+bez+aux++=is
reported ^vpsv++agls+xvbnx+=reported
in ^in++++=in
several ^ap++++=several
studies ^nns++++=studies
and ^cc++++=and
for ^in++++=for
various ^jj+atrb+++=various
plant ^nn++++=plant
materials ^nns++++=materials,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
seeds ^nns++++=seeds
of ^in++++=of
Punica ^np+++??+=Punica
granatum ^nn+++??+=granatum
L ^zz++++=L.
. ^zz++++=EXTRAWORD
( ^zz++++=(Punicaceae)
punicaceae ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(Silva
silva ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
seeds ^nns++++=seeds
of ^in++++=of
Encholirium ^np+++??+=Encholirium
spectabile ^nn+++??+=spectabile
Martius ^np+++??+=Martius
ex ^jjb++++=ex
Schultes ^np+++??+=Schultes
f ^zz++++=f.
. ^zz++++=EXTRAWORD
( ^zz++++=(Bromeliaceae)
bromeliaceae ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(Ferrari
ferrari ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
seeds ^nns++++=seeds
of ^in++++=of
Pyrostegia ^np+++??+=Pyrostegia
venusta ^nn+++??+=venusta
( ^zz++++=(Ker
ker ^nn+++??+=EXTRAWORD
Gawl ^np+++??+=Gawl.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
Miers ^np+++??+=Miers
( ^zz++++=(Salom
salom ^nn+++??+=EXTRAWORD
o ^zz++++=o
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
seeds ^nns++++=seeds,
, ^zz++++=EXTRAWORD
pollen ^nn++++=pollen,
, ^zz++++=EXTRAWORD
protocorms ^nns+++??+=protocorms,
, ^zz++++=EXTRAWORD
structures ^nns++++=structures
similar ^jj++++=similar
to ^in++++=to
protocorms ^nns+++??+=protocorms,
, ^zz++++=EXTRAWORD
apexes ^vbz+++??+=apexes
extracted ^vbd+++xvbn+=extracted
from ^in++++=from
in ^in++++=in
vitro ^nn+++??+=vitro
plants ^nns++++=plants
and ^cc++++=and
meristematic ^nn+++??+=meristematic
tissues ^nns++++=tissues
of ^in++++=of
orchids ^nns++++=orchids
( ^zz++++=(Popova
popova ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
