The ^ati++++=The
activities ^nns++++=activities
described ^vbd+++xvbn+=described
above ^jjb++++=above
exemplify ^vb++++=exemplify
how ^wrb+who+++=how
Gpb ^np+++??+=GPB
s ^zz++++=s
participants ^nns++++=participants
integrate ^vb++++=integrate
play ^nn++++=play
to ^in++++=to
a ^at++++=a
revolutionary ^jj+atrb+++=revolutionary
cause ^nn++++=cause
aligned ^vwbn+++xvbn+=aligned
with ^in++++=with
the ^ati++++=the
idea ^nn++++=idea
of ^in++++=of
a ^at++++=a
moving ^jj+atrb++xvbg+=moving
world ^nn++++=world
in ^in++++=in
which ^whp+rel+pied++=which
they ^pp3a+pp3+++=they,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
being ^xvbg+++xvbg+=being
affected ^vbd+++xvbn+=affected
and ^cc++++=and
affecting ^jj+++xvbg+=affecting
others ^aps++++=others,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
dialectically ^rb++++=dialectically
and ^cc++++=and
collaboratively ^nn+++??+=collaboratively
increase ^nn++++=increase
their ^pp$+pp3+++=their
powers ^nns++++=powers
of ^in++++=of
action ^nn++++=action
( ^zz++++=(conatus)
conatus ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
develop ^vb++++=develop
agency ^nn++++=agency.
. ^zz++++=EXTRAWORD
Motivated ^xvbn+++xvbn+=Motivated
by ^in++++=by
mutual ^jj+atrb+++=mutual
support ^nn++++=support
and ^cc++++=and
a ^at++++=a
more ^rbr++++=more
equitable ^jj+atrb+++=equitable
perspective ^nn++++=perspective
towards ^in++++=towards
society ^nn++++=society,
, ^zz++++=EXTRAWORD
an ^at++++=an
activist ^nn+++??+=activist
agency ^nn++++=agency
can ^md+pos+++=can
be ^vb+be+aux++=be
created ^vpsv++agls+xvbnx+=created.
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in++++=to
Stetsenko ^np+++??+=Stetsenko
( ^zz++++=(2017),
2017 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
confronting ^jj+++xvbg+=confronting
the ^ati++++=the
inequality ^nn++++=inequality
crisis ^nn++++=crisis
by ^in++++=by
expanding ^xvbg+++xvbg+=expanding
what ^wdt+who+++=what
is ^vbz+bez+aux++=is
predicted ^vpsv++agls+xvbnx+=predicted
in ^in++++=in
the ^ati++++=the
status ^nn++++=status
quo ^&fw++++=quo,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
guide ^vb++++=guide
people ^nns++++=people
towards ^in++++=towards
co ^nn++++=co-creating
- ^zz++++=EXTRAWORD
creating ^vbg+++xvbg+=EXTRAWORD
history ^nn++++=history,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
society ^nn++++=society
simultaneously ^rb+tm+++=simultaneously
to ^to++++=to
their ^pp$+pp3+++=their
own ^ap++++=own
transforming ^jj+atrb+++=transforming
agencies ^nns++++=agencies.
. ^zz++++=EXTRAWORD
