The ^ati++++=The
results ^nns++++=results
of ^in++++=of
the ^ati++++=the
empirical ^jj+atrb+++=empirical
model ^nn++++=model
showed ^vbd+vprv++xvbn+=showed
that ^tht+vcmp+++=that
an ^at++++=an
important ^jj+atrb+++=important
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
pattern ^nn++++=pattern
found ^vbd+vprv++xvbn+=found
in ^in++++=in
the ^ati++++=the
descriptive ^jj+atrb+++=descriptive
analysis ^nn++++=analysis
reflects ^vbz++++=reflects
differences ^nns++++=differences
in ^in++++=in
selection ^nn++++=selection
into ^in++++=into
occupations ^nns++++=occupations
and ^cc++++=and
sectors ^nns++++=sectors,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
almost ^rb+hdg+++=almost
all ^abn++++=all
coefficients ^nns++++=coefficients
were ^vbd+bed+aux++=were
significantly ^rb++splt++=significantly
reduced ^vpsv++agls+xvbnx+=reduced
when ^wrb+who+++=when
fixed ^xvbn+++xvbn+=fixed
effects ^nns++++=effects
for ^in++++=for
types ^nns++++=types
of ^in++++=of
work ^nn++++=work,
, ^zz++++=EXTRAWORD
position ^nn++++=position,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
function ^nn++++=function
were ^vbd+bed+aux++=were
included ^vpsv++agls+xvbnx+=included.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
significant ^jj+atrb+++=significant
reduction ^nn++++=reduction
in ^in++++=in
the ^ati++++=the
public ^jj+atrb+++=public
sector ^nn++++=sector-effect,
- ^zz++++=EXTRAWORD
effect ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
that ^tht+vcmp+++=that
the ^ati++++=the
very ^ql+amp+++=very
high ^np++++=high
participation ^nn++++=participation
of ^in++++=of
remote ^jj+atrb+++=remote
work ^nn++++=work
among ^in++++=among
public ^jj+atrb+++=public
sector ^nn++++=sector
workers ^nns++++=workers
visualized ^vbd+++xvbn+=visualized
in ^in++++=in
the ^ati++++=the
descriptive ^jj+atrb+++=descriptive
analysis ^nn++++=analysis
results ^nns++++=results
from ^in++++=from
a ^at++++=a
composition ^nn++++=composition
effect ^nn++++=effect,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
from ^in++++=from
the ^ati++++=the
types ^nns++++=types
of ^in++++=of
task ^nn++++=task
prevalent ^jj++++=prevalent
in ^in++++=in
the ^ati++++=the
public ^jj+atrb+++=public
sector ^nn++++=sector.
. ^zz++++=EXTRAWORD
