The ^ati++++=The
results ^nns++++=results
of ^in++++=of
the ^ati++++=the
descriptive ^jj+atrb+++=descriptive
analysis ^nn++++=analysis
showed ^vbd+vprv+tht0+xvbn+=showed
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
months ^nns++++=months
from ^in++++=from
May ^md+pos+++=May
to ^in++++=to
August ^nr++++=August
2020 ^cd++++=2020,
, ^zz++++=EXTRAWORD
the ^ati++++=the
subgroups ^nns+++??+=subgroups
of ^in++++=of
workers ^nns++++=workers
with ^in++++=with
the ^ati++++=the
smallest ^jjt+atrb+++=smallest
participation ^nn++++=participation
( ^zz++++=(within
within ^in++++=EXTRAWORD
their ^pp$+pp3+++=their
own ^ap++++=own
subgroups ^nns+++??+=subgroups)
) ^zz++++=EXTRAWORD
in ^in++++=in
remote ^jj+atrb+++=remote
work ^nn++++=work
were ^vbd+bed+vrb++=were
the ^ati++++=the
poorest ^jjt++++=poorest,
, ^zz++++=EXTRAWORD
males ^nns++++=males,
, ^zz++++=EXTRAWORD
rural ^jj+atrb+++=rural
residents ^nns++++=residents,
, ^zz++++=EXTRAWORD
non ^&fw++++=non-whites,
- ^zz++++=EXTRAWORD
whites ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
youngest ^jjt++++=youngest
( ^zz++++=(16
16 ^cd++++=EXTRAWORD
to ^to++++=to
19 ^cd++++=19
years ^nns++++=years
old ^jj++++=old),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
without ^in++++=without
college ^nn++++=college
education ^nn++++=education,
, ^zz++++=EXTRAWORD
self ^nn++++=self-employed
- ^zz++++=EXTRAWORD
employed ^vbd+++xvbn+=EXTRAWORD
or ^cc++++=or
salaried ^jj+atrb+++=salaried
workers ^nns++++=workers
from ^in++++=from
the ^ati++++=the
private ^jj+atrb+++=private
sector ^nn++++=sector
and ^cc++++=and
agriculture ^nn++++=agriculture
workers ^nns++++=workers.
. ^zz++++=EXTRAWORD
