The ^ati++++=The
survey ^nn++++=survey
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
following ^jj+++xvbg+=following
the ^ati++++=the
code ^nn++++=code
of ^in++++=of
ethics ^nn++++=ethics
and ^cc++++=and
practices ^nns++++=practices
established ^vwbn+++xvbn+=established
by ^in++++=by
the ^ati++++=the
American ^jj+atrb+++=American
Association ^nn++++=Association
of ^in++++=of
Public ^jj+atrb+++=Public
Opinion ^nn++++=Opinion
Research ^nn++++=Research
( ^zz++++=(AAPOR)
aapor ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
for ^in++++=for
honesty ^nn++++=honesty,
, ^zz++++=EXTRAWORD
respect ^nn++++=respect
and ^cc++++=and
integrity ^nn++++=integrity.
. ^zz++++=EXTRAWORD
