The ^ati++++=The
testimonial ^nn++++=testimonial
in ^in++++=in
Excerpt ^np+++??+=Excerpt
1 ^zz++++=1
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
have ^vbi++++=have
a ^at++++=a
particularly ^rb++++=particularly
strong ^jj+atrb+++=strong
impact ^nn++++=impact
on ^in++++=on
all ^abn++++=all
participants ^nns++++=participants
because ^cs+cos+++=because
the ^ati++++=the
world ^nn++++=world
had ^vb+hv+aux++=had
recently ^rb+tm+splt++=recently
watched ^vprf+++xvbnx+=watched
demonstrations ^nns++++=demonstrations
carried ^vbd+++xvbn+=carried
out ^rp+pl+++=out
by ^in++++=by
the ^ati++++=the
Black ^jj+atrb+++=Black
Lives ^nns++++=Lives
Matter ^nn++++=Matter
movement6 ^nn+++??+=movement6
in ^in++++=in
the ^ati++++=the
Usa ^np++++=USA.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
in ^in++++=in
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
people ^nns++++=people
were ^vbd+bed+aux++=were
affected ^vpsv++by+xvbnx+=affected
by ^in++++=by
the ^ati++++=the
news ^nn++++=news
of ^in++++=of
the ^ati++++=the
death ^nn++++=death
of ^in++++=of
Miguel7 ^np+++??+=Miguel7,
, ^zz++++=EXTRAWORD
a ^at++++=a
five ^cd++++=five-year
- ^zz++++=EXTRAWORD
year ^nn++++=EXTRAWORD
old ^jj+atrb+++=old
black ^jj+atrb+++=black
kid ^nn++++=kid,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
left ^vpsv++agls+xvbnx+=left
alone ^rb++++=alone
by ^in++++=by
his ^pp$+pp3+++=his
mother ^npt++++=mother
s ^zz++++=s
employer ^nn++++=employer
before ^in++++=before
falling ^xvbg+++xvbg+=falling
nine ^cd++++=nine
floors ^nns++++=floors
in ^in++++=in
a ^at++++=a
luxury ^nn++++=luxury
seaside ^nn++++=seaside
apartment ^nn++++=apartment.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
clear ^jj+pred+++=clear
that ^tht+jcmp+++=that
this ^dt+dem+++=this
testimonial ^nn++++=testimonial
( ^zz++++=(see
see ^vb+vprv+++=EXTRAWORD
Excerpt ^np+++??+=Excerpt
1 ^zz++++=1)
) ^zz++++=EXTRAWORD
caught ^xvbn+++xvbn+=caught
participants ^nns++++=participants
attention ^nn++++=attention
as ^ql++++=as
they ^pp3a+pp3+++=they
nodded ^vbd+++xvbnx+=nodded
in ^in++++=in
agreement ^nn++++=agreement
and ^cc++++=and
displayed ^vbd+++xvbn+=displayed
their ^pp$+pp3+++=their
surprised ^vbd+++xvbn+=surprised
face ^nn++++=face
while ^cs+sub+++=while
carefully ^rb++++=carefully
watching ^jj+++xvbg+=watching
or ^cc+phrs+++=or
listening ^jj+++xvbg+=listening
to ^in++++=to
each ^dt++++=each
testimonial ^nn++++=testimonial
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
voluntarily ^rb++++=voluntarily
shared ^jj+pred+++=shared
in ^in++++=in
the ^ati++++=the
group ^nn++++=group.
. ^zz++++=EXTRAWORD
