The ^ati++++=The
Morumbi ^np+++??+=Morumbi
district ^nn++++=district
starts ^vbz++++=starts
to ^in++++=to
present ^nn++++=present
the ^ati++++=the
statistically ^rb++++=statistically
significant ^jj+atrb+++=significant
coefficient ^nn++++=coefficient
with ^in++++=with
the ^ati++++=the
sign ^nn++++=sign
expected ^vwbn+vprv++xvbn+=expected
from ^in++++=from
the ^ati++++=the
theoretical ^jj+atrb+++=theoretical
models ^nns++++=models
after ^cs+sub+++=after
increasing ^xvbg+++xvbg+=increasing
the ^ati++++=the
distance ^nn++++=distance
cut ^vbd+++xvbn+=cut-off
- ^zz++++=EXTRAWORD
off ^in+pl+++=EXTRAWORD
by ^in++++=by
10 ^cd++++=10%.
% ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
coefficient ^nn++++=coefficient
of ^in++++=of
region ^nn++++=region
A7 ^np+++??+=A7
ceases ^vbz++++=ceases
to ^to++++=to
be ^vbi++vrb++=be
statistically ^rb++++=statistically
significant ^jj+pred+++=significant,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
signals ^nns++++=signals
remain ^vb++++=remain
as ^in++++=as
expected ^nn++++=expected.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
should ^md+nec+++=should
be ^vb+be+aux++=be
noted ^vpsv++agls+xvbnx+=noted
that ^tht+vcmp+++=that
the ^ati++++=the
coefficients ^nns++++=coefficients
that ^tht+rel+obj++=that
estimate ^nn++++=estimate
the ^ati++++=the
commuting ^nn+++??+=commuting
effect ^nn++++=effect
concerning ^in++++=concerning
the ^ati++++=the
areas ^nns++++=areas
A4 ^np+++??+=A4,
, ^zz++++=EXTRAWORD
A28 ^np+++??+=A28,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
A32 ^np+++??+=A32
are ^vb+ber+vrb++=are
statistically ^rb++++=statistically
significant ^jj+pred+++=significant
for ^in++++=for
both ^abx++++=both
specifications ^nns++++=specifications
of ^in++++=of
the ^ati++++=the
spatial ^jj+atrb+++=spatial
weight ^nn++++=weight
matrices ^nns++++=matrices.
. ^zz++++=EXTRAWORD
