The ^ati++++=The
Annonaceae ^np+++??+=Annonaceae
family ^nn++++=family
is ^vbz+bez+aux++=is
made ^vpsv++agls+xvbnx+=made
up ^rp++++=up
of ^in++++=of
about ^in++++=about
2,500 ^cd++++=2,500
species ^nns++++=species
that ^tht+rel+subj++=that
grow ^vb++++=grow
naturally ^rb++++=naturally
or ^cc++++=or
are ^vb+ber+aux++=are
cultivated ^vpsv++agls+xvbnx+=cultivated
in ^in++++=in
the ^ati++++=the
tropical ^jj+atrb+++=tropical
regions ^nns++++=regions
of ^in++++=of
America ^np++++=America,
, ^zz++++=EXTRAWORD
Asia ^np++++=Asia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Madagascar ^np++++=Madagascar
( ^zz++++=(Gonz
gonz ^nn+++??+=EXTRAWORD
lez ^nn+++??+=lez
2013 ^cd++++=2013),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
many ^ap++++=many
of ^in++++=of
these ^dt+dem+++=these
species ^nn++++=species
are ^vb+ber+vrb++=are
native ^jj+pred+++=native
to ^in++++=to
Latin ^jj+atrb+++=Latin
America ^np++++=America,
, ^zz++++=EXTRAWORD
mainly ^rb++++=mainly
Ecuador ^np+++??+=Ecuador,
, ^zz++++=EXTRAWORD
Peru ^np++++=Peru,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
therefore ^rb+cnj+++=therefore
noteworthy ^jj+pred+++=noteworthy
that ^tht+jcmp+++=that
most ^ql+emph+++=most
of ^in++++=of
the ^ati++++=the
studies ^nns++++=studies
on ^in++++=on
the ^ati++++=the
antitumor ^nn+++??+=antitumor
potential ^jj++++=potential
of ^in++++=of
acetogenins ^nns+++??+=acetogenins
and ^cc++++=and
their ^pp$+pp3+++=their
application ^nn++++=application
in ^in++++=in
pharmacology ^nn+++??+=pharmacology
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
carried ^vpsv++agls+xvbnx+=carried
out ^rp+pl+++=out
in ^in++++=in
laboratories ^nns++++=laboratories
in ^in++++=in
europe ^np++++=Europe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
usa ^np++++=USA
and ^cc++++=and
asia ^np++++=Asia.
. ^zz++++=EXTRAWORD
