The ^ati++++=The
term ^nn++++=term
Capital ^nn++++=Capital
Flows ^vbz++++=Flows
Management ^nn++++=Management
Measures ^nns++++=Measures
( ^zz++++=(CFMs)
cfms ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
encompasses ^vbz++++=encompasses
both ^abx++++=both
types ^nns++++=types
of ^in++++=of
regulations ^nns++++=regulations;
; ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
capital ^nn++++=capital
controls ^nns++++=controls
and ^cc++++=and
macroprudential ^nn+++??+=macroprudential
policies ^nns++++=policies.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
explains ^vbz+vpub+++=explains
why ^wrb+who+whcl++=why
some ^dti++++=some
studies ^nns++++=studies
approach ^vb++++=approach
the ^ati++++=the
effectiveness ^nn++++=effectiveness
of ^in++++=of
Cfms ^np+++??+=CFMs
imposed ^vwbn+++xvbn+=imposed
by ^in++++=by
developed ^xvbn+++xvbn+=developed
countries ^nns++++=countries
vis ^&fw++++=vis-vis
- ^zz++++=EXTRAWORD
vis ^&fw++++=EXTRAWORD
emerging ^vbg+++xvbg+=emerging
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
discussed ^vpsv++agls+xvbnx+=discussed
in ^in++++=in
Subsection ^nn++++=Subsection
4.3 ^cd++++=4.3.
. ^zz++++=EXTRAWORD
In ^in++++=In
other ^ap++++=other
words ^nns++++=words,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Cfms ^np+++??+=CFMs
developed ^vbd+++xvbn+=developed
countries ^nns++++=countries
impose ^vb++++=impose
necessarily ^rb++++=necessarily
relate ^vb++++=relate
to ^in++++=to
macroprudential ^jj+atrb++??+=macroprudential
policies ^nns++++=policies,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
any ^dti++++=any
advanced ^jj+atrb++xvbn+=advanced
country ^nn++++=country
imposes ^vbz++++=imposes
capital ^nn++++=capital
controls ^nns++++=controls
( ^zz++++=(that
that ^dt+dem+++=EXTRAWORD
discriminate ^nn++++=discriminate
based ^xvbn+++xvbn+=based
on ^in++++=on
investors ^nns++++=investors
residency ^nn+++??+=residency)
) ^zz++++=EXTRAWORD
since ^cs+sub+++=since
the ^ati++++=the
liberalizing ^jj+atrb++xvbg+=liberalizing
reforms ^nns++++=reforms
that ^tht+rel+subj++=that
took ^vbd+++xvbn+=took
place ^nn++++=place
in ^in++++=in
the ^ati++++=the
1970s ^cd+date+++=1970s
and ^cc++++=and
1980s ^cd+date+++=1980s.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Cfms ^np+++??+=CFMs
emerging ^vwbg+++xvbg+=emerging
economies ^nns++++=economies
impose ^vb++++=impose
refer ^vb++++=refer
to ^in++++=to
both ^abx++++=both
capital ^nn++++=capital
controls ^nns++++=controls
and ^cc++++=and
macroprudential ^nn+++??+=macroprudential
policies ^nns++++=policies.
. ^zz++++=EXTRAWORD
Having ^xvbg+++xvbg+=Having
clarified ^vbd+++xvbn+=clarified
these ^dt+dem+++=these
caveats ^nns+++??+=caveats,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
now ^rn+tm+++=now
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
present ^vb++++=present
the ^ati++++=the
main ^jjb+atrb+++=main
studies ^nns++++=studies
that ^tht+rel+obj++=that
offer ^nn++++=offer
new ^jj+atrb+++=new
recommendation ^nn++++=recommendation
on ^in++++=on
the ^ati++++=the
subject ^nn++++=subject.
. ^zz++++=EXTRAWORD
