The ^ati++++=The
study ^nn++++=study
fragment ^nn++++=fragment
corresponds ^vbz++++=corresponds
to ^in++++=to
an ^at++++=an
area ^nn++++=area
of ^in++++=of
riparian ^nn+++??+=riparian
forest ^nn++++=forest
in ^in++++=in
transition ^nn++++=transition
with ^in++++=with
semidecidual ^nn+++??+=semidecidual
forest ^nn++++=forest
of ^in++++=of
approximately ^rb+down+++=approximately
140 ^cd++++=140
ha ^uh++++=ha
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
2 ^zz++++=2),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
located ^xvbn+++xvbn+=located
at ^rb++++=at
620 ^cd++++=620
m ^zz++++=m
altitude ^nn++++=altitude,
, ^zz++++=EXTRAWORD
north ^nr+pl+++=north
of ^in++++=of
Fays ^np+++??+=FAYS,
, ^zz++++=EXTRAWORD
near ^in+pl+++=near
the ^ati++++=the
Water ^nn++++=Water
Treatment ^nn++++=Treatment
Station ^nn++++=Station,
, ^zz++++=EXTRAWORD
adjacente ^nn+++??+=adjacente
to ^in++++=to
the ^ati++++=the
Mogi ^np+++??+=Mogi
Gua ^np+++??+=Gua
u ^zz++++=u
River ^npl++++=River.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+aux++=is
formed ^vpsv++by+xvbnx+=formed
by ^in++++=by
the ^ati++++=the
Residual ^jj+atrb+++=Residual
Franca ^np++++=Franca
Batatais ^np+++??+=Batatais
highlands ^nps++++=highlands,
, ^zz++++=EXTRAWORD
composed ^xvbn+++xvbn+=composed
of ^in++++=of
the ^ati++++=the
intrusive ^nn+++??+=intrusive
Serra ^np+++??+=Serra
Geral ^np+++??+=Geral,
, ^zz++++=EXTRAWORD
containing ^vbg+++xvbg+=containing
Typical ^jj+atrb+++=Typical
Red ^jj+atrb+++=Red
Dystrophial ^np+++??+=Dystrophial
Latosol ^np+++??+=Latosol,
, ^zz++++=EXTRAWORD
moderate ^jj++++=moderate
to ^in++++=to
prominent ^jj++++=prominent,
, ^zz++++=EXTRAWORD
with ^in++++=with
clay ^nn++++=clay
or ^cc++++=or
very ^ql+amp+++=very
clayey ^jj++++=clayey,
, ^zz++++=EXTRAWORD
very ^ql+amp+++=very
deep ^jj++++=deep
and ^cc++++=and
softly ^rb++++=softly
wavy ^jj+atrb+++=wavy
relief ^nn++++=relief
( ^zz++++=(LV11)
lv11 ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(Rossi
rossi ^np++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
