The ^ati++++=The
simple ^jj+atrb+++=simple
occurrence ^nn++++=occurrence
of ^in++++=of
a ^at++++=a
turn3 ^nn+++??+=turn3
does ^vbz+doz+aux++=does
not ^xnot++not++=not
constitute ^vb++++=constitute
a ^at++++=a
conversation ^nn++++=conversation;
; ^zz++++=EXTRAWORD
actually ^rb+cnj+++=actually,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
believe ^vb+vprv+++=believe
that ^tht+vcmp+++=that
not ^xnot++not++=not
even ^rb++++=even
two ^cd++++=two
turns ^nns++++=turns
constitute ^vb++++=constitute
a ^at++++=a
conversation ^nn++++=conversation
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
must ^md+nec+++=must
be ^vb+be+vrb++=be
more ^rbr++++=more
than ^in++++=than
two ^cd++++=two
coordinated ^jj++++=coordinated
and ^cc++++=and
cooperative ^nn+++??+=cooperative
turns ^vbz++++=turns,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
involved ^vpsv++agls+xvbnx+=involved
in ^in++++=in
conditions ^nns++++=conditions
of ^in++++=of
relevance ^nn++++=relevance
( ^zz++++=(conditional
conditional ^jj+atrb+++=EXTRAWORD
relevance ^nn++++=relevance).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Given ^vpbn+v++xvbn+=Given
the ^ati++++=the
first ^od++++=first
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
turn ^nn++++=turn,
, ^zz++++=EXTRAWORD
a ^at++++=a
second ^od++++=second
is ^vbz+bez+vrb++=is
expectable ^nn+++??+=expectable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
it ^pp3+it+++=it
occurs ^vbz++++=occurs,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
regarded ^vpsv++agls+xvbnx+=regarded
as ^ql++++=as
a ^at++++=a
second ^od++++=second
in ^in++++=in
relation ^nn++++=relation
to ^in++++=to
the ^ati++++=the
first ^rb++++=first.
. ^zz++++=EXTRAWORD
In ^in++++=In
these ^dt+dem+++=these
terms ^nns++++=terms,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sequence ^nn++++=sequence
of ^in++++=of
the ^ati++++=the
first ^od++++=first
part ^nn++++=part
coupled ^vbd+++xvbn+=coupled
with ^in++++=with
the ^ati++++=the
second ^od++++=second
constitutes ^vbz++++=constitutes
a ^at++++=a
conversational ^jj+atrb+++=conversational
pair ^nn++++=pair,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
considered ^vpsv++agls+xvbnx+=considered,
, ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
the ^ati++++=the
minimal ^jj+atrb+++=minimal
dialogic ^nn++++=dialogic
unit ^nn++++=unit.
. ^zz++++=EXTRAWORD
