The ^ati++++=The
power ^nn++++=power
of ^in++++=of
human ^jj+atrb+++=human
action ^nn++++=action
is ^vbz+bez+aux++=is
grounded ^vpsv++agls+xvbnx+=grounded
in ^in++++=in
encounters ^nns++++=encounters
because ^cs+cos+++=because
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
related ^vpsv++agls+xvbnx+=related
to ^in++++=to
the ^ati++++=the
infinite ^jj+atrb+++=infinite
possibilities ^nns++++=possibilities
of ^in++++=of
composition ^nn++++=composition
between ^in++++=between
the ^ati++++=the
affectus ^nns+++??+=affectus.
. ^zz++++=EXTRAWORD
In ^in++++=In
order ^to++++=order
words ^nns++++=words,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
related ^vpsv++agls+xvbnx+=related
to ^in++++=to
the ^ati++++=the
potential ^nn++++=potential
to ^to+ncmp+++=to
affect ^vbi++++=affect
and ^cc++++=and
be ^vb+be+aux++=be
affected ^vpsv++agls+xvbnx+=affected.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
sense ^nn++++=sense,
, ^zz++++=EXTRAWORD
Sawaia ^np+++??+=Sawaia
( ^zz++++=(2009)
2009 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
explains ^vbz+vpub+++=explains
that ^tht+vcmp+++=that
affectus ^nns+++??+=affectus
is ^vbz+bez+vrb++=is
responsible ^jj+pred+++=responsible
for ^in++++=for
the ^ati++++=the
union ^nn++++=union
of ^in++++=of
powers ^nns++++=powers
in ^in++++=in
conceiving ^xvbg+++xvbg+=conceiving
a ^at++++=a
single ^jj+atrb+++=single
body ^nn++++=body
and ^cc++++=and
a ^at++++=a
single ^jj+atrb+++=single
mind ^nn++++=mind.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
joining ^jj+++xvbg+=joining
of ^in++++=of
power ^nn++++=power
constitutes ^vbz++++=constitutes
the ^ati++++=the
collective ^jj+atrb+++=collective
political ^jj+atrb+++=political
subject ^nn++++=subject
and ^cc++++=and
the ^ati++++=the
multitude ^nn++++=multitude,
, ^zz++++=EXTRAWORD
originated ^j+++xvbn+=originated
from ^in++++=from
people ^nns++++=people
s ^zz++++=s
desire ^nn++++=desire
to ^to+ncmp+++=to
ensure ^vbi+vprv+++=ensure
better ^jjr+atrb+++=better
conditions ^nns++++=conditions
for ^in++++=for
their ^pp$+pp3+++=their
existence ^nn++++=existence
towards ^in++++=towards
a ^at++++=a
common ^jj++++=common
objective ^jj++++=objective
that ^dt+pdem+++=that
can ^md+pos+++=can
improve ^vb++++=improve
the ^ati++++=the
social ^jj+atrb+++=social
benefit ^nn++++=benefit
of ^in++++=of
the ^ati++++=the
collectivity ^nn++++=collectivity
( ^zz++++=(Spinoza,
spinoza ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
