The ^ati++++=The
identification ^nn++++=identification
of ^in++++=of
Sbds ^np+++??+=SBDs
is ^vbz+bez+vrb++=is
sensitive ^jj+pred+++=sensitive
to ^in++++=to
geographical ^jj+atrb+++=geographical
scales ^nns++++=scales,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
already ^rb++++=already
pointed ^vbd+++xvbn+=pointed
out ^rp+pl+++=out
by ^in++++=by
Anas ^np+++??+=Anas
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(1998).
1998 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus,
, ^zz++++=EXTRAWORD
by ^in++++=by
changing ^xvbg+++xvbg+=changing
the ^ati++++=the
weighting ^nn+++??+=weighting
areas ^nns++++=areas
by ^in++++=by
districts ^nns++++=districts
of ^in++++=of
the ^ati++++=the
municipality ^nn++++=municipality
or ^cc++++=or
gridding ^nn+++??+=gridding
the ^ati++++=the
municipality ^nn++++=municipality's
's ^vbz+bez+vrb++0=EXTRAWORD
total ^jj+atrb+++=total
area ^nn++++=area
into ^in++++=into
cells ^nns++++=cells
of ^in++++=of
1 ^zz++++=1
km ^nnu++++=km
, ^zz++++=,
the ^ati++++=the
results ^nns++++=results
can ^md+pos+++=can
be ^vb+be+aux++=be
changed ^vpsv++agls+xvbnx+=changed.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
way ^nn++++=way
to ^to++++=to
overcome ^vbi++++=overcome
this ^dt+dem+++=this
limitation ^nn++++=limitation
would ^md+prd+++=would
be ^vb+be+aux++=be
to ^to++++=to
consider ^vbi+vprv+++=consider
the ^ati++++=the
spatial ^jj+atrb+++=spatial
location ^nn++++=location
of ^in++++=of
each ^dt++++=each
firm ^jj++++=firm
and ^cc++++=and
stress ^nn++++=stress
the ^ati++++=the
modifiable ^nn+++??+=modifiable
areal ^nn+++??+=areal
unit ^nn++++=unit
problem ^nn++++=problem.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
way ^nn++++=way,
, ^zz++++=EXTRAWORD
the ^ati++++=the
identification ^nn++++=identification
of ^in++++=of
the ^ati++++=the
Sbd ^np+++??+=SBD
would ^md+prd+++=would
not ^xnot++not++=not
be ^vb+be+aux++=be
restricted ^vpsv++agls+xvbnx+=restricted
to ^in++++=to
the ^ati++++=the
geographical ^jj+atrb+++=geographical
polygon ^nn+++??+=polygon
boundary ^nn++++=boundary
proposed ^vwbn+++xvbn+=proposed
by ^in++++=by
the ^ati++++=the
Ibge ^np+++??+=IBGE.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+vrb++=be
possible ^jj+pred+++=possible
to ^to+jcmp+++=to
identify ^vbi++++=identify
a ^at++++=a
corridor ^nn++++=corridor-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+++xvbn+=EXTRAWORD
Sbd ^np+++??+=SBD,
, ^zz++++=EXTRAWORD
for ^in++++=for
example ^nn++++=example.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
all ^abn++++=all
identified ^jj+++xvbn+=identified
Sbd ^np+++??+=SBD
connect ^vb++++=connect
to ^in++++=to
each ^dt++++=each
other ^ap++++=other,
, ^zz++++=EXTRAWORD
instead ^rb+cnj+++=instead
of ^in++++=of
7 ^zz++++=7
sbds ^np++++=SBDs
we ^pp1a+pp1+++=we
would ^md+prd+++=would
identify ^vb++++=identify
fewer ^ap++++=fewer
sbd ^np++++=SBD.
. ^zz++++=EXTRAWORD
