The ^ati++++=The
average ^jj+atrb+++=average
content ^nn++++=content
of ^in++++=of
total ^jj+atrb+++=total
soluble ^jj+atrb+++=soluble
carbohydrates ^nns+++??+=carbohydrates
for ^in++++=for
V ^zz++++=V.
. ^zz++++=EXTRAWORD
reitzii ^nn+++??+=reitzii
seeds ^nns++++=seeds
did ^vbd+dod+aux++=did
not ^xnot++not++=not
show ^vb+vprv+++=show
a ^at++++=a
significant ^jj+atrb+++=significant
difference ^nn++++=difference
for ^in++++=for
the ^ati++++=the
studied ^jj+atrb++xvbn+=studied
factors ^nns++++=factors:
: ^zz++++=EXTRAWORD
collection ^nn++++=collection
period ^nn++++=period,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
conservation ^jj+atrb+++=conservation
methodology ^nn++++=methodology
( ^zz++++=(table
table ^nn++++=EXTRAWORD
3 ^zz++++=3).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
