The ^ati++++=The
non ^&fw++++=non-cichlids
- ^zz++++=EXTRAWORD
cichlids ^nns+++??+=EXTRAWORD
of ^in++++=of
Lake ^nn++++=Lake
Tanganyika ^np++++=Tanganyika,
, ^zz++++=EXTRAWORD
less ^rbr++++=less
diversified ^vbd+++xvbn+=diversified
than ^in++++=than
the ^ati++++=the
Cichlidae ^np+++??+=Cichlidae,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
attracted ^vprf+++xvbnx+=attracted
very ^ql+amp+++=very
little ^ap++++=little
attention ^nn++++=attention
of ^in++++=of
scientists ^nns++++=scientists.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
represented ^vpsv++by+xvbnx+=represented
by ^in++++=by
75 ^cd++++=75
species ^nn++++=species
belonging ^vwbg+++xvbg+=belonging
to ^to++++=to
11 ^cd++++=11
families ^nns++++=families,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
have ^vb+hv+vrb++=have
a ^at++++=a
rate ^nn++++=rate
of ^in++++=of
endemicity ^nn+++??+=endemicity
of ^in++++=of
59 ^cd++++=59
% ^zz++++=%.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
true ^jj+pred+++=true
that ^tht+jcmp+++=that
species ^nns++++=species
of ^in++++=of
some ^dti++++=some
of ^in++++=of
these ^dt+dem+++=these
families ^nns++++=families,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
Clupeidae ^np+++??+=Clupeidae
and ^cc++++=and
Latidae ^np+++??+=Latidae,
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
already ^rb++splt++=already
been ^vprf+ben+vrb+xvbnx+=been
the ^ati++++=the
subject ^nn++++=subject
of ^in++++=of
some ^dti++++=some
ecological ^nn+++??+=ecological
( ^zz++++=(Coulter
coulter ^np++++=EXTRAWORD
1976 ^cd+date+++=1976,
, ^zz++++=EXTRAWORD
Mannini ^np+++??+=Mannini
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
parasitological ^nn+++??+=parasitological
( ^zz++++=(Kmentova
kmentova ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2018 ^cd++++=2018,
, ^zz++++=EXTRAWORD
Kmentova ^np+++??+=Kmentova
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020)
) ^zz++++=EXTRAWORD
and ^cc++++=and
genomic ^nn+++??+=genomic
( ^zz++++=(De
de ^&fw++++=EXTRAWORD
Keyzer ^np+++??+=Keyzer
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2019 ^cd++++=2019)
) ^zz++++=EXTRAWORD
studies ^nns++++=studies.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Siluriformes ^np+++??+=Siluriformes,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
representing ^vbg+++xvbg+=representing
on ^in++++=on
their ^pp$+pp3+++=their
own ^ap++++=own
5 ^zz++++=5
( ^zz++++=(Bagridae,
bagridae ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Claroteidae ^np+++??+=Claroteidae,
, ^zz++++=EXTRAWORD
Clariidae ^np+++??+=Clariidae,
, ^zz++++=EXTRAWORD
Mochokidae ^np+++??+=Mochokidae
and ^cc++++=and
Malapteruridae ^np+++??+=Malapteruridae)
) ^zz++++=EXTRAWORD
of ^in++++=of
these ^dt+dem+++=these
11 ^cd++++=11
families ^nns++++=families,
, ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=making
Lake ^npl++++=Lake
Tanganyika ^np++++=Tanganyika
the ^ati++++=the
most ^ql+emph+++=most
diverse ^jj+atrb+++=diverse
lake ^nn++++=lake
in ^in++++=in
Siluriformes ^np+++??+=Siluriformes
than ^in++++=than
any ^dti++++=any
other ^ap++++=other
lake ^nn++++=lake
in ^in++++=in
the ^ati++++=the
world ^nn++++=world
( ^zz++++=(Fermon
fermon ^nn+++??+=EXTRAWORD
2007 ^cd++++=2007,
, ^zz++++=EXTRAWORD
Peart ^np+++??+=Peart
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2014 ^cd++++=2014),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
totally ^rb+amp+++=totally
left ^jj+++xvbn+=left
behind ^in+strn+++=behind.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus,
, ^zz++++=EXTRAWORD
the ^ati++++=the
present ^jj+atrb+++=present
study ^nn++++=study
set ^vbd+++xvbn+=set
out ^rb+phrv+++=out
to ^to++++=to
investigate ^vbi++++=investigate
the ^ati++++=the
monogenea ^np++++=Monogenea
of ^in++++=of
the ^ati++++=the
latter ^ap++++=latter
group ^nn++++=group.
. ^zz++++=EXTRAWORD
