The ^ati++++=The
sample ^nn++++=sample
was ^vbd+bedz+aux++=was
composed ^vpsv++agls+xvbnx+=composed
of ^in++++=of
261 ^cd++++=261
Brazilian ^jj+atrb+++=Brazilian
adolescents ^nns++++=adolescents
( ^zz++++=(mean
mean ^jj+atrb+++=EXTRAWORD
age=16 ^nn+++??+=age=16
+ ^zz++++=+/-
Sd=2 ^np+++??+=SD=2)
) ^zz++++=EXTRAWORD
from ^in++++=from
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
students ^nns++++=students
from ^in++++=from
public ^jj+atrb+++=public
schools ^nns++++=schools
( ^zz++++=(74%),
74% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
89 ^cd++++=89%
% ^zz++++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
work ^nn++++=work,
, ^zz++++=EXTRAWORD
66.5 ^cd++++=66.5%
% ^zz++++=EXTRAWORD
lived ^vbd+++xvbn+=lived
with ^in+ppvb+++=with
both ^abx++++=both
parents ^nns++++=parents,
, ^zz++++=EXTRAWORD
73 ^cd++++=73%
% ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
female ^nn++++=female
gender ^nn++++=gender
and ^cc++++=and
81 ^cd++++=81%
% ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
b ^zz++++=B/C
socioeconomic ^nn++++=socioeconomic
level ^nn++++=level.
. ^zz++++=EXTRAWORD
