The ^ati++++=The
conventional ^jj+atrb+++=conventional
economic ^jj+atrb+++=economic
policy ^nn++++=policy
mix ^nn++++=mix
also ^rb++++=also
underwent ^jj+++??+=underwent
important ^jj++++=important
shifts ^vbz++++=shifts
in ^in++++=in
the ^ati++++=the
last ^rb++++=last
few ^ap++++=few
years ^nns++++=years.
. ^zz++++=EXTRAWORD
Facing ^vbg+++xvbg+=Facing
the ^ati++++=the
strong ^jj+atrb+++=strong
capital ^nn++++=capital
inflows ^nns++++=inflows
that ^tht+rel+obj++=that
characterized ^nn+++??+=characterized
emerging ^vwbg+++xvbg+=emerging
economies ^nns++++=economies
in ^in++++=in
the ^ati++++=the
post ^nn++++=post-global
- ^zz++++=EXTRAWORD
global ^jj+atrb+++=EXTRAWORD
crisis ^nn++++=crisis
period ^nn++++=period,
, ^zz++++=EXTRAWORD
De ^&fw++++=De
Gregorio ^np+++??+=Gregorio
( ^zz++++=(2014)
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
defends ^vbz++++=defends
the ^ati++++=the
adoption ^nn++++=adoption
of ^in++++=of
an ^at++++=an
economic ^jj+atrb+++=economic
regime ^nn++++=regime
based ^vwbn+++xvbn+=based
on ^in+strn+++=on:
: ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i)
) ^zz++++=EXTRAWORD
a ^at++++=a
flexible ^jj+atrb+++=flexible
exchange ^nn++++=exchange
rate ^nn++++=rate
to ^to++++=to
avoid ^vbi++++=avoid
one ^cd1++++=one-way
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
speculations ^nns+++??+=speculations
and ^cc++++=and
arbitration ^nn++++=arbitration,
, ^zz++++=EXTRAWORD
ii ^nn+++??+=ii)
) ^zz++++=EXTRAWORD
an ^at++++=an
inflation ^nn++++=inflation
targeting ^nn+++??+=targeting
regime ^nn++++=regime,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
iii ^nn+++??+=iii)
) ^zz++++=EXTRAWORD
a ^at++++=a
sustainable ^nn+++??+=sustainable
fiscal ^jj+atrb+++=fiscal
balance ^nn++++=balance.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
author ^nn++++=author
points ^nns++++=points
out ^rp+pl+++=out
that ^cs+sub+++=that
these ^dt+dem+++=these
measures ^nns++++=measures
can ^md+pos+++=can
be ^vb+be+vrb++=be
insufficient ^jj+pred+++=insufficient
to ^to+jcmp+++=to
counter ^vbi++++=counter
an ^at++++=an
excess ^nn++++=excess
of ^in++++=of
financial ^jj+atrb+++=financial
fluxes ^nns++++=fluxes,
, ^zz++++=EXTRAWORD
to ^in++++=to
the ^ati++++=the
extent ^nn++++=extent
that ^tht+rel+obj++=that
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
capital ^nn++++=capital
controls ^nns++++=controls
becomes ^vbz++++=becomes
necessary ^jj++++=necessary.
. ^zz++++=EXTRAWORD
Nonetheless ^rb+cnj+++=Nonetheless,
, ^zz++++=EXTRAWORD
adopting ^vbg+++xvbg+=adopting
regulatory ^nn+++??+=regulatory
measures ^nns++++=measures
must ^md+nec+++=must
support ^vb++++=support
the ^ati++++=the
adoption ^nn++++=adoption
of ^in++++=of
sustainable ^nn+++??+=sustainable
macroeconomic ^nn++++=macroeconomic
policies ^nns++++=policies,
, ^zz++++=EXTRAWORD
according ^in++++=according
to ^to++++=to
the ^ati++++=the
authors ^nns++++=authors
prescriptions ^nns++++=prescriptions.
. ^zz++++=EXTRAWORD
