The ^ati++++=The
margins ^nns++++=margins
in ^in++++=in
the ^ati++++=the
text ^nn++++=text
serve ^vb++++=serve
to ^to++++=to
establish ^vbi+vprv+++=establish
the ^ati++++=the
setting ^nvbg+++xvbg+=setting,
, ^zz++++=EXTRAWORD
clearly ^rb++++=clearly
positioning ^nn++++=positioning
the ^ati++++=the
characters ^nns++++=characters
either ^dtx++++=either
within ^in++++=within
a ^at++++=a
specific ^jj+atrb+++=specific
room ^nn++++=room
of ^in++++=of
the ^ati++++=the
home ^nr++++=home
or ^cc++++=or
outside ^jjb++++=outside
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
context ^nn++++=context,
, ^zz++++=EXTRAWORD
the ^ati++++=the
margins ^nns++++=margins
function ^nn++++=function
as ^cs+sub+++=as
defined ^jj+atrb++xvbn+=defined
spatial ^jj+atrb+++=spatial
boundaries ^nns++++=boundaries,
, ^zz++++=EXTRAWORD
referred ^j+++xvbn+=referred
to ^in++++=to
here ^rn+pl+++=here
as ^ql++++=as
ambient ^vb+++??+=ambient
margins ^nns++++=margins.
. ^zz++++=EXTRAWORD
Various ^jj+atrb+++=Various
instances ^nns++++=instances
illustrate ^vb++++=illustrate
how ^wrb+who+++=how
characters ^nns++++=characters
are ^vb+ber+aux++=are
framed ^vpsv++by+xvbnx+=framed
by ^in++++=by
different ^jj+atrb+++=different
elements ^nns++++=elements
within ^in++++=within
the ^ati++++=the
domestic ^jj+atrb+++=domestic
or ^cc+phrs+++=or
natural ^jj+atrb+++=natural
environment ^nn++++=environment,
, ^zz++++=EXTRAWORD
including ^in++++=including
the ^ati++++=the
sofa ^nn++++=sofa
( ^zz++++=(pages
pages ^nns++++=EXTRAWORD
7 ^zz++++=7
and ^cc++++=and
19 ^cd++++=19),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
carpet ^nn++++=carpet
( ^zz++++=(pages
pages ^nns++++=EXTRAWORD
7 ^zz++++=7
and ^cc++++=and
19 ^cd++++=19),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
table ^nn++++=table
( ^zz++++=(page
page ^nn++++=EXTRAWORD
8 ^zz++++=8),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
house ^nn++++=house
and ^cc++++=and
the ^ati++++=the
car ^nn++++=car
( ^zz++++=(page
page ^nn++++=EXTRAWORD
11 ^cd++++=11),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
a ^at++++=a
window ^nn++++=window
and ^cc++++=and
two ^cd++++=two
shelves ^nns++++=shelves
( ^zz++++=(page
page ^nn++++=EXTRAWORD
12 ^cd++++=12),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
a ^at++++=a
table ^nn++++=table
and ^cc++++=and
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
furniture ^nn++++=furniture
( ^zz++++=(page
page ^nn++++=EXTRAWORD
15 ^cd++++=15),
) ^zz++++=EXTRAWORD
