A ^at++++=A
wide ^jj+atrb+++=wide
variety ^nn++++=variety
of ^in++++=of
instruments ^nns++++=instruments
were ^vbd+bed+aux++=were
employed ^vpsv++agls+xvbnx+=employed
across ^in+pl+++=across
the ^ati++++=the
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
complicates ^vbz++++=complicates
direct ^jj+atrb+++=direct
comparisons ^nns++++=comparisons
of ^in++++=of
their ^pp$+pp3+++=their
findings ^nns++++=findings.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
assessment ^nn++++=assessment
of ^in++++=of
quality ^nn++++=quality
of ^in++++=of
life ^nn++++=life,
, ^zz++++=EXTRAWORD
identified ^xvbn+++xvbn+=identified
as ^ql++++=as
the ^ati++++=the
primary ^jj+atrb+++=primary
outcome ^nn++++=outcome
in ^in++++=in
most ^ql+emph+++=most
study ^vb++++=study
protocols ^nns++++=protocols,
, ^zz++++=EXTRAWORD
commonly ^rb++++=commonly
used ^xvbn+++xvbn+=used
instruments ^nns++++=instruments
included ^vbd+++xvbn+=included
the ^ati++++=the
European ^jj+atrb+++=European
Organization ^nn++++=Organization
for ^in++++=for
Research ^nn++++=Research
and ^cc++++=and
Treatment ^nn++++=Treatment
of ^in++++=of
Cancer ^nn++++=Cancer
Quality ^nn++++=Quality
of ^in++++=of
Life ^nn++++=Life
Questionnaire ^nn++++=Questionnaire
Core ^nn++++=Core
30 ^cd++++=30
( ^zz++++=(EORTC
eortc ^nn+++??+=EXTRAWORD
Qlq ^np+++??+=QLQ-C30),
- ^zz++++=EXTRAWORD
c30 ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
Euroqol ^np+++??+=EuroQol
Five ^cd++++=Five-Dimensional
- ^zz++++=EXTRAWORD
dimensional ^nn+++??+=EXTRAWORD
Instrument ^nn++++=Instrument
( ^zz++++=(EQ-5D-5L),
eq ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
5d ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
5l ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Functional ^jj+atrb+++=Functional
Assessment ^nn++++=Assessment
of ^in++++=of
Cancer ^nn++++=Cancer
Therapy ^nn++++=Therapy
Breast ^nn++++=Breast
( ^zz++++=(FACT-B).
fact ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
b ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
All ^abn++++=All
of ^in++++=of
these ^dt+dem+++=these
instruments ^nns++++=instruments
are ^vb+ber+vrb++=are
validated ^nn+++??+=validated
and ^cc++++=and
widely ^rb++++=widely
utilized ^vbd+++xvbn+=utilized
in ^in++++=in
research ^nn++++=research
involving ^vwbg+++xvbg+=involving
cancer ^nn++++=cancer
patients ^nns++++=patients.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Hospital ^nn++++=Hospital
Anxiety ^nn++++=Anxiety
and ^cc++++=and
Depression ^nn++++=Depression
Scale ^nn++++=Scale
( ^zz++++=(HADS)
hads ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
frequently ^rb++splt++=frequently
used ^vpsv++++=used
to ^to++++=to
assess ^vb++++=assess
symptoms ^nns++++=symptoms
of ^in++++=of
depression ^nn++++=depression
and ^cc++++=and
anxiety ^nn++++=anxiety.
. ^zz++++=EXTRAWORD
