The ^ati++++=The
sentence ^nn++++=sentence
" ^zz++++="Matthew
matthew ^np++++=EXTRAWORD
harassed ^vbd+++xvbn+=harassed
George ^np++++=George
when ^wrb+who+++=when
He ^pp3a+pp3+++=HE
interviewed ^vbd+++xvbnx+=interviewed
him ^pp3o+pp3+++=him"
" ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
structurally ^rb++++=structurally
ambiguous ^jj+pred+++=ambiguous,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
pronoun ^nn++++=pronoun
" ^zz++++="he"
he ^pp3a+pp3+++=EXTRAWORD
" ^zz++++=EXTRAWORD
could ^md+pos+++=could
refer ^vb++++=refer
to ^in++++=to
either ^dtx++++=either
Matthew ^np++++=Matthew
or ^cc++++=or
George ^np++++=George.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
unclear ^nn+++??+=unclear
whether ^cs+who+++=whether
Matthew ^np++++=Matthew
harassed ^vbd+++xvbn+=harassed
George ^np++++=George
during ^in++++=during
an ^at++++=an
interview ^nn++++=interview
conducted ^vwbn+++xvbn+=conducted
by ^in++++=by
Matthew ^np++++=Matthew
or ^cc++++=or
by ^in++++=by
George ^np++++=George.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
ambiguity ^nn++++=ambiguity
arises ^vbz++++=arises
from ^in++++=from
the ^ati++++=the
pronoun ^nn++++=pronoun's
's ^$++++=EXTRAWORD
unclear ^nn+++??+=unclear
antecedent ^nn++++=antecedent,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
affects ^vbz++++=affects
the ^ati++++=the
interpretation ^nn++++=interpretation
of ^in++++=of
the ^ati++++=the
subject ^nn++++=subject
performing ^vbg+++xvbg+=performing
the ^ati++++=the
interview ^nn++++=interview.
. ^zz++++=EXTRAWORD
