The ^ati++++=The
Brazilian ^jj+atrb+++=Brazilian
System ^nn++++=System
of ^in++++=of
Protected ^xvbn+++xvbn+=Protected
Areas ^nns++++=Areas
( ^zz++++=(SNUC)
snuc ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
includes ^vb++++=includes
among ^in++++=among
its ^pp$+it+++=its
objectives ^nns++++=objectives
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
mechanisms ^nns++++=mechanisms
and ^cc++++=and
incentives ^nns++++=incentives
for ^in++++=for
scientific ^jj+atrb+++=scientific
research ^nn++++=research
and ^cc++++=and
environmental ^jj++++=environmental
monitoring ^jj+++xvbg+=monitoring
( ^zz++++=(BRASIL,
brasil ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2000 ^cd++++=2000).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Biomonitoring ^np+++??+=Biomonitoring
is ^vbz+bez+vrb++=is
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
tools ^nns++++=tools
available ^jj++++=available
to ^to++++=to
achieve ^vbi++++=achieve
these ^dt+dem+++=these
objectives ^nns++++=objectives
and ^cc++++=and
involves ^vbz++++=involves
the ^ati++++=the
assessment ^nn++++=assessment
of ^in++++=of
bioindicator ^nn+++??+=bioindicator
organisms ^nns++++=organisms
or ^cc++++=or
communities ^nns++++=communities,
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
by ^in++++=by
identifying ^xvbg+++xvbg+=identifying
the ^ati++++=the
presence ^nn++++=presence
of ^in++++=of
organisms ^nns++++=organisms
with ^in++++=with
well ^rb++++=well-documented
- ^zz++++=EXTRAWORD
documented ^vbd+++xvbn+=EXTRAWORD
tolerance ^nn++++=tolerance
ranges ^nns++++=ranges
to ^in++++=to
pollutants ^nns+++??+=pollutants
( ^zz++++=(PHILLIPS;
phillips ^np++++=EXTRAWORD
; ^zz++++=EXTRAWORD
Rainbow ^nn++++=RAINBOW,
, ^zz++++=EXTRAWORD
2013 ^cd++++=2013).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
A ^at++++=A
widely ^rb++++=widely
used ^vbd+++xvbn+=used
approach ^nn++++=approach
in ^in++++=in
biomonitoring ^nn+++??+=biomonitoring
is ^vbz+bez+vrb++=is
the ^ati++++=the
analysis ^nn++++=analysis
of ^in++++=of
benthic ^nn+++??+=benthic
macrofauna ^nn+++??+=macrofauna,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
entails ^vbz++++=entails
the ^ati++++=the
taxonomic ^nn+++??+=taxonomic
identification ^nn++++=identification
of ^in++++=of
macroinvertebrates ^nns+++??+=macroinvertebrates
to ^to++++=to
evaluate ^vbi++++=evaluate
water ^nn++++=water
quality ^nn++++=quality
based ^vwbn+++xvbn+=based
on ^in++++=on
their ^pp$+pp3+++=their
responses ^nns++++=responses
to ^in++++=to
environmental ^jj+atrb+++=environmental
variations ^nns++++=variations
( ^zz++++=(PIEDRAS
piedras ^nns+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2006 ^cd++++=2006).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Macroinvertebrates ^np+++??+=Macroinvertebrates
are ^vb+ber+vrb++=are
ecologically ^nn+++??+=ecologically
significant ^jj+atrb+++=significant
organisms ^nns++++=organisms
that ^tht+rel+obj++=that
play ^nn++++=play
key ^jjb+atrb+++=key
roles ^nns++++=roles
in ^in++++=in
food ^nn++++=food
webs ^nns++++=webs.
. ^zz++++=EXTRAWORD
Due ^jj+cmpx+++=Due
to ^to+jcmp+++=to
their ^pp$+pp3+++=their
association ^nn++++=association
with ^in++++=with
substrates ^nns++++=substrates,
, ^zz++++=EXTRAWORD
submerged ^jj+atrb++xvbn+=submerged
vegetation ^nn++++=vegetation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
water ^nn++++=water
column ^nn++++=column,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
their ^pp$+pp3+++=their
sensitivity ^nn++++=sensitivity
to ^in++++=to
environmental ^jj+atrb+++=environmental
changes ^nns++++=changes,
, ^zz++++=EXTRAWORD
macroinvertebrates ^nns+++??+=macroinvertebrates
are ^vb+ber+aux++=are
frequently ^rb++splt++=frequently
employed ^vpsv++agls+xvbnx+=employed
in ^in++++=in
water ^nn++++=water
quality ^nn++++=quality
monitoring ^vwbg+++xvbg+=monitoring
worldwide ^nn+++??+=worldwide
( ^zz++++=(FRAN
fran ^nn+++??+=EXTRAWORD
A ^at++++=A;
; ^zz++++=EXTRAWORD
Callisto ^np+++??+=CALLISTO,
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Various ^jj+atrb+++=Various
protocols ^nns++++=protocols
are ^vb+ber+vrb++=are
available ^jj+pred+++=available
for ^in++++=for
the ^ati++++=the
biomonitoring ^nn+++??+=biomonitoring
of ^in++++=of
watersheds ^nns+++??+=watersheds
using ^vwbg+++xvbg+=using
microbenthic ^nn+++??+=microbenthic
communities ^nns++++=communities
( ^zz++++=(MORSE
morse ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2007 ^cd++++=2007;
; ^zz++++=EXTRAWORD
buss ^np++++=BUSS,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
