The ^ati++++=The
distinction ^nn++++=distinction
between ^in++++=between
ordinary ^jj+atrb+++=ordinary
policy ^nn++++=policy
change ^nn++++=change
and ^cc++++=and
policy ^nn++++=policy
dismantling ^nn++++=dismantling
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
always ^rb++++=always
clearly ^rb++++=clearly
defined ^vbd+vprv++xvbn+=defined.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
necessary ^jj+pred+++=necessary
to ^to+jcmp+++=to
consider ^vbi+vprv+++=consider
whether ^cs+who+++=whether
policy ^nn++++=policy
dismantling ^nn++++=dismantling
should ^md+nec+++=should
be ^vb+be+aux++=be
understood ^vpsv++agls+xvbnx+=understood
merely ^rb+down+++=merely
as ^in++++=as
a ^at++++=a
form ^nn++++=form
of ^in++++=of
policy ^nn++++=policy
change ^nn++++=change
that ^tht+rel+subj++=that
typically ^rb++++=typically
occurs ^vbz++++=occurs
following ^vbg+++xvbg+=following
a ^at++++=a
change ^nn++++=change
in ^in++++=in
administration ^nn++++=administration,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
intent ^nn++++=intent
to ^in++++=to
reverse ^nn++++=reverse
the ^ati++++=the
policies ^nns++++=policies
of ^in++++=of
previous ^jj+atrb+++=previous
governments ^nns++++=governments.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
important ^jj+pred+++=important
to ^to+jcmp+++=to
assess ^vbi++++=assess
whether ^cs+who+++=whether
policy ^nn++++=policy
dismantling ^nn++++=dismantling
represents ^vbz++++=represents
a ^at++++=a
specific ^jj+atrb+++=specific
subset ^nn+++??+=subset
of ^in++++=of
policy ^nn++++=policy
change ^nn++++=change
characterized ^nn+++??+=characterized
by ^in++++=by
negative ^jj+atrb+++=negative
connotations ^nns++++=connotations,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
potentially ^rb++++=potentially
challenging ^jj+++xvbg+=challenging
the ^ati++++=the
presumed ^jj+atrb++xvbn+=presumed
neutrality ^nn++++=neutrality
of ^in++++=of
established ^vbn+vprv++xvbn+=established
theories ^nns++++=theories
of ^in++++=of
the ^ati++++=the
policy ^nn++++=policy
process ^nn++++=process
( ^zz++++=(Sabatier
sabatier ^nn++++=EXTRAWORD
& ^zz++++=&
weible ^np++++=Weible,
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
