The ^ati++++=The
face ^nn++++=face-to-face
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
face ^nn++++=EXTRAWORD
interview ^nn++++=interview
involved ^vbd+++xvbn+=involved
the ^ati++++=the
administration ^nn++++=administration
of ^in++++=of
an ^at++++=an
electronic ^jj+atrb+++=electronic
questionnaire ^nn++++=questionnaire
that ^tht+rel+subj++=that
included ^vprf+++xvbn+=included
items ^nns++++=items
on ^in++++=on
registration ^nn++++=registration
information ^nn++++=information,
, ^zz++++=EXTRAWORD
sociodemographic ^nn+++??+=sociodemographic
and ^cc++++=and
economic ^jj+atrb+++=economic
variables ^nns++++=variables,
, ^zz++++=EXTRAWORD
lifestyle ^nn+++??+=lifestyle
habits ^nns++++=habits,
, ^zz++++=EXTRAWORD
general ^jj+atrb+++=general
health ^nn++++=health
status ^nn++++=status,
, ^zz++++=EXTRAWORD
mental ^jj+atrb+++=mental
health ^nn++++=health,
, ^zz++++=EXTRAWORD
sleep ^nn++++=sleep
patterns ^nns++++=patterns,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
dietary ^jj+atrb+++=dietary
and ^cc+phrs+++=and
nutritional ^jj+atrb+++=nutritional
factors ^nns++++=factors
( ^zz++++=(see
see ^vb+vprv+++=EXTRAWORD
appendix ^nn++++=Appendix
1 ^zz++++=1),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
detailed ^jj++++=detailed
below ^in+strn+++=below:
: ^zz++++=EXTRAWORD
