The ^ati++++=The
results ^nns++++=results
for ^in++++=for
the ^ati++++=the
neutral ^jj+atrb+++=neutral
and ^cc+phrs+++=and
biased ^jj+atrb++xvbn+=biased
sentences ^nns++++=sentences
differed ^vbd+++xvbn+=differed
substantially ^rb++++=substantially.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
Portuguese ^nn++++=Portuguese
speakers ^nns++++=speakers
continued ^vbd+++xvbn+=continued
to ^to++++=to
exhibit ^vbi++++=exhibit
susceptibility ^nn++++=susceptibility
to ^to++++=to
Pas ^&fw++++=PAS,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
the ^ati++++=the
anaphor ^nn+++??+=anaphor
was ^vbd+bedz+vrb++=was
an ^at++++=an
ellipsis ^nns+++??+=ellipsis
in ^in++++=in
either ^dtx++++=either
Portuguese ^nn++++=Portuguese
or ^cc++++=or
Spanish ^jj++++=Spanish,
, ^zz++++=EXTRAWORD
the ^ati++++=the
data ^nns++++=data
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
both ^abx++++=both
the ^ati++++=the
lexical ^jj+atrb+++=lexical
selection ^nn++++=selection
of ^in++++=of
verbs ^nns++++=verbs
and ^cc++++=and
the ^ati++++=the
semantic ^jj+atrb+++=semantic
relationship ^nn++++=relationship
between ^in++++=between
them ^pp3o+pp3+++=them
significantly ^rb++++=significantly
affect ^vb++++=affect
the ^ati++++=the
resolution ^nn++++=resolution
of ^in++++=of
ambiguous ^jj+atrb+++=ambiguous
anaphora ^nn+++??+=anaphora.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
factor ^nn++++=factor
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
largely ^rb++splt++=largely
overlooked ^vpsv++agls+xvbn+=overlooked
in ^in++++=in
prior ^jj+atrb+++=prior
research ^nn++++=research.
. ^zz++++=EXTRAWORD
Based ^xvbn+++xvbn+=Based
on ^in++++=on
these ^dt+dem+++=these
findings ^nns++++=findings,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
recommended ^vpsv++agls+xvbnx+=recommended
that ^tht+vcmp+++=that
the ^ati++++=the
semantics ^nn++++=semantics
of ^in++++=of
verb ^nn++++=verb
combinations ^nns++++=combinations
be ^vb+be+aux++=be
taken ^vpsv++agls+xvbnx+=taken
into ^in++++=into
account ^nn++++=account
when ^wrb+who+++=when
constructing ^jj+atrb+++=constructing
ambiguous ^jj+atrb+++=ambiguous
sentences ^nns++++=sentences
for ^in++++=for
anaphora ^nn++++=anaphora
resolution ^nn++++=resolution
tasks ^nns++++=tasks.
. ^zz++++=EXTRAWORD
