The ^ati++++=The
cultivation ^nn++++=cultivation
of ^in++++=of
plants ^nns++++=plants
in ^in++++=in
sealed ^xvbn+++xvbn+=sealed
flasks ^nns++++=flasks
restricts ^vbz++++=restricts
gas ^nn++++=gas
exchange ^nn++++=exchange
between ^in++++=between
the ^ati++++=the
internal ^jj+atrb+++=internal
and ^cc+phrs+++=and
external ^jj+atrb+++=external
environments ^nns++++=environments,
, ^zz++++=EXTRAWORD
resulting ^vbg+++xvbg+=resulting
in ^in++++=in
the ^ati++++=the
accumulation ^nn++++=accumulation
of ^in++++=of
gases ^nns++++=gases
such ^abl++++=such
as ^ql++++=as
Co2 ^np+++??+=CO2
and ^cc++++=and
O2 ^np+++??+=O2
within ^in++++=within
the ^ati++++=the
flasks ^nns++++=flasks
( ^zz++++=(George
george ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
the ^ati++++=the
gaseous ^jj+atrb+++=gaseous
composition ^nn++++=composition
of ^in++++=of
the ^ati++++=the
in ^in++++=in
vitro ^nn+++??+=vitro
atmosphere ^nn++++=atmosphere
is ^vbz+bez+aux++=is
determined ^vpsv++by+xvbnx+=determined
by ^in++++=by
the ^ati++++=the
respiratory ^jj++++=respiratory
and ^cc++++=and
photosynthetic ^nn+++??+=photosynthetic
activities ^nns++++=activities
of ^in++++=of
the ^ati++++=the
micropropagated ^nn+++??+=micropropagated
plants ^nns++++=plants
( ^zz++++=(Chen
chen ^nn+++??+=EXTRAWORD
2006 ^cd++++=2006).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Under ^in++++=Under
photomixotrophic ^nn+++??+=photomixotrophic
conditions ^nns++++=conditions,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
characterized ^nn+++??+=characterized
by ^in++++=by
high ^jj+atrb+++=high
sugar ^nn++++=sugar
concentrations ^nns++++=concentrations
in ^in++++=in
the ^ati++++=the
culture ^nn++++=culture
medium ^jjb+atrb+++=medium,
, ^zz++++=EXTRAWORD
low ^jj+atrb+++=low
irradiance ^nn+++??+=irradiance,
, ^zz++++=EXTRAWORD
high ^jj+atrb+++=high
relative ^jj+atrb+++=relative
humidity ^nn++++=humidity,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
limited ^jj+atrb++xvbn+=limited
gas ^nn++++=gas
exchange ^nn++++=exchange
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
enclosed ^jj+atrb++xvbn+=enclosed
vessels ^nns++++=vessels,
, ^zz++++=EXTRAWORD
the ^ati++++=the
rate ^nn++++=rate
of ^in++++=of
photosynthesis ^nns+++??+=photosynthesis
is ^vbz+bez+aux++=is
reduced ^vpsv++agls+xvbnx+=reduced,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
respiration ^nn++++=respiration
is ^vbz+bez+aux++=is
less ^rbr++splt++=less
affected ^vpsv++agls+xvbnx+=affected
because ^cs+cos+++=because
of ^in++++=of
the ^ati++++=the
continuous ^jj+atrb+++=continuous
carbon ^nn++++=carbon
supply ^nn++++=supply
( ^zz++++=(Lucchesini
lucchesini ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2001 ^cd++++=2001;
; ^zz++++=EXTRAWORD
George ^np++++=George
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
ev ^nn++++=ev
kov ^nn++++=kov
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2019 ^cd++++=2019).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
