The ^ati++++=The
treatments ^nns++++=treatments
for ^in++++=for
breast ^nn++++=breast
cancer ^nn++++=cancer,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
psychological ^jj+atrb+++=psychological
and ^cc+phrs+++=and
physical ^jj+atrb+++=physical
conditions ^nns++++=conditions
of ^in++++=of
women ^nns++++=women
during ^in++++=during
and ^cc++++=and
after ^in++++=after
these ^dt+dem+++=these
interventions ^nns++++=interventions,
, ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
increased ^jj+atrb++xvbn+=increased
risks ^nns++++=risks
of ^in++++=of
anxiety ^nn++++=anxiety,
, ^zz++++=EXTRAWORD
depressive ^nn+++??+=depressive
symptoms ^nns++++=symptoms,
, ^zz++++=EXTRAWORD
fatigue ^nn++++=fatigue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sexual ^jj+atrb+++=sexual
dysfunction ^nn+++??+=dysfunction.
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
significant ^jj+atrb+++=significant
concern ^nn++++=concern
regarding ^in++++=regarding
the ^ati++++=the
quality ^nn++++=quality
of ^in++++=of
life ^nn++++=life
in ^in++++=in
this ^dt+dem+++=this
population ^nn++++=population.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
studies ^nns++++=studies
have ^vb+hv+aux++=have
therefore ^rb+cnj+splt++=therefore
identified ^vprf+++xvbnx+=identified
quality ^nn++++=quality
of ^in++++=of
life ^nn++++=life
as ^in++++=as
a ^at++++=a
primary ^jj+atrb+++=primary
outcome ^nn++++=outcome,
, ^zz++++=EXTRAWORD
with ^in++++=with
depression ^nn++++=depression
and ^cc++++=and
anxiety ^nn++++=anxiety
also ^rb++++=also
frequently ^rb++++=frequently
assessed ^vbd+++xvbn+=assessed,
, ^zz++++=EXTRAWORD
likely ^jj++++=likely
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
their ^pp$+pp3+++=their
prevalence ^nn+++??+=prevalence
and ^cc++++=and
the ^ati++++=the
substantial ^jj+atrb+++=substantial
impact ^nn++++=impact
of ^in++++=of
these ^dt+dem+++=these
symptoms ^nns++++=symptoms
on ^in++++=on
patients ^nns++++=patients'
' ^zz++++=EXTRAWORD
overall ^jjb++++=overall
well ^rb++++=well-being.
- ^zz++++=EXTRAWORD
being. ^nn++++=EXTRAWORD
