The ^ati++++=The
results ^nns++++=results
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
will ^md+prd+++=will
contribute ^vb++++=contribute
to ^in++++=to
a ^at++++=a
more ^rbr++++=more
comprehensive ^jj++++=comprehensive
understanding ^jj+++xvbg+=understanding
of ^in++++=of
social ^jj+atrb+++=social
inequalities ^nns++++=inequalities
in ^in++++=in
the ^ati++++=the
cities ^nns++++=cities
under ^in++++=under
investigation ^nn++++=investigation,
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
supporting ^vbg+++xvbg+=supporting
the ^ati++++=the
development ^nn++++=development
and ^cc++++=and
implementation ^nn++++=implementation
of ^in++++=of
public ^jj+atrb+++=public
policies ^nns++++=policies
aimed ^vbd+++xvbn+=aimed
at ^rb++++=at
reducing ^vbg+++xvbg+=reducing
these ^dt+dem+++=these
inequalities ^nns++++=inequalities
and ^cc++++=and
mitigating ^vbg+++xvbg+=mitigating
their ^pp$+pp3+++=their
effects ^nns++++=effects
on ^in++++=on
health ^nn++++=health,
, ^zz++++=EXTRAWORD
nutrition ^nn++++=nutrition,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
overall ^jjb+atrb+++=overall
quality ^nn++++=quality
of ^in++++=of
life ^nn++++=life
among ^in++++=among
the ^ati++++=the
population ^nn++++=population.
. ^zz++++=EXTRAWORD
