The ^ati++++=The
Holocene ^np+++??+=Holocene
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
recent ^jj+atrb+++=recent
interval ^nn++++=interval
of ^in++++=of
Earth ^nn++++=Earth
s ^zz++++=s
history ^nn++++=history,
, ^zz++++=EXTRAWORD
extending ^vbg+++xvbg+=extending
to ^in++++=to
the ^ati++++=the
present ^jj+atrb+++=present
day ^nn++++=day.
. ^zz++++=EXTRAWORD
Along ^in++++=Along
with ^in++++=with
the ^ati++++=the
Pleistocene ^np+++??+=Pleistocene,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
constitutes ^vbz++++=constitutes
the ^ati++++=the
Quaternary ^np+++??+=Quaternary
period ^nn++++=period
and ^cc++++=and
is ^vbz+bez+aux++=is
considered ^vpsv++agls+xvbnx+=considered
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
intensively ^vb+++??+=intensively
studied ^vbd+++xvbn+=studied
intervals ^nns++++=intervals
of ^in++++=of
recent ^jj+atrb+++=recent
geological ^jj+atrb+++=geological
time ^nn++++=time
( ^zz++++=(Suguio,
suguio ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
the ^ati++++=the
Holocene ^np+++??+=Holocene
represents ^vbz++++=represents
a ^at++++=a
relatively ^rb++++=relatively
short ^jj+atrb+++=short
geological ^jj+atrb+++=geological
period ^nn++++=period,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
sedimentary ^nn+++??+=sedimentary
records ^nns++++=records
are ^vb+ber+aux++=are
well ^rb++++=well
preserved ^vbd+++xvbn+=preserved,
, ^zz++++=EXTRAWORD
allowing ^vbg+++xvbg+=allowing
for ^in+ppvb+++=for
direct ^jj+atrb+++=direct
comparison ^nn++++=comparison
with ^in++++=with
analogous ^jj+atrb+++=analogous
data ^nns++++=data
from ^in++++=from
contemporary ^jj+atrb+++=contemporary
processes ^nns++++=processes
( ^zz++++=(Walker
walker ^np++++=EXTRAWORD
& ^zz++++=&
geissman ^np++++=Geissman,
, ^zz++++=EXTRAWORD
2009 ^cd++++=2009).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
