The ^ati++++=The
assertion ^nn++++=assertion
that ^tht+ncmp+++=that
Religious ^jj+atrb+++=Religious
Education ^nn++++=Education
( ^zz++++=(RE)
re ^in++++=EXTRAWORD
) ^zz++++=EXTRAWORD
syllabuses ^nns++++=syllabuses,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
neutralist ^jj+atrb+++=neutralist
liberal ^jj+atrb+++=liberal
perspective ^nn++++=perspective,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
prioritize ^vb+++??+=prioritize
breadth ^nn++++=breadth
over ^in++++=over
depth ^nn++++=depth
by ^in++++=by
covering ^xvbg+++xvbg+=covering
as ^ql++++=as
many ^ap++++=many
religions ^nns++++=religions
as ^in++++=as
possible ^jj++++=possible,
, ^zz++++=EXTRAWORD
fails ^vbz++++=fails
to ^to+vcmp+++=to
account ^vbi++++=account
for ^in+ppvb+++=for
the ^ati++++=the
experiential ^jj+atrb+++=experiential
dimension ^nn++++=dimension
of ^in++++=of
cognitive ^nn+++??+=cognitive
knowledge ^nn++++=knowledge.
. ^zz++++=EXTRAWORD
As ^ql++++=As
Ninian ^np+++??+=Ninian
Smart ^jj++++=Smart
( ^zz++++=(1968,
1968 ^cd+date+++=EXTRAWORD
, ^zz++++=EXTRAWORD
pp ^nns++++=pp.
. ^zz++++=EXTRAWORD
93 ^cd++++=93
94 ^cd++++=94)
) ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
argued ^vprf+++xvbnx+=argued,
, ^zz++++=EXTRAWORD
similar ^jj++++=similar
to ^in++++=to
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
philosophy ^nn++++=philosophy
or ^cc++++=or
the ^ati++++=the
sciences ^nns++++=sciences,
, ^zz++++=EXTRAWORD
a ^at++++=a
comprehensive ^jj++++=comprehensive
understanding ^jj+++xvbg+=understanding
of ^in++++=of
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
various ^jj+atrb+++=various
religious ^jj+atrb+++=religious
belief ^nn++++=belief
systems ^nns++++=systems
requires ^vbz++++=requires
active ^jj+atrb+++=active
engagement ^nn++++=engagement
with ^in++++=with
their ^pp$+pp3+++=their
content ^nn++++=content,
, ^zz++++=EXTRAWORD
rather ^rb+cnj+++=rather
than ^in++++=than
passive ^jj+atrb+++=passive
reception ^nn++++=reception.
. ^zz++++=EXTRAWORD
Smart ^jj++++=Smart
maintains ^vbz+vpub+++=maintains
that ^tht+vcmp+++=that
a ^at++++=a
purely ^rb++++=purely
expository ^nn+++??+=expository
approach ^nn++++=approach
to ^in++++=to
philosophical ^jj+atrb+++=philosophical
teachings ^nns++++=teachings,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
those ^dt+dem+++=those
of ^in++++=of
Plato ^np++++=Plato,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
insufficient ^jj+pred+++=insufficient
without ^in++++=without
a ^at++++=a
dialogical ^nn+++??+=dialogical
process ^nn++++=process
that ^tht+rel+subj++=that
involves ^vbz++++=involves
critical ^jj+atrb+++=critical
questioning ^nvbg+++xvbg+=questioning,
, ^zz++++=EXTRAWORD
establishing ^vbg+++xvbg+=establishing
connections ^nns++++=connections,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
contextual ^jj+atrb++??+=contextual
reinterpretation ^nn++++=reinterpretation.
. ^zz++++=EXTRAWORD
Likewise ^rb+cnj+++=Likewise,
, ^zz++++=EXTRAWORD
the ^ati++++=the
study ^nn++++=study
of ^in++++=of
the ^ati++++=the
history ^nn++++=history
of ^in++++=of
science ^nn++++=science
should ^md+nec+++=should
elucidate ^vb++++=elucidate
the ^ati++++=the
specific ^jj+atrb+++=specific
motivations ^nns++++=motivations
behind ^in+pl+++=behind
the ^ati++++=the
emergence ^nn++++=emergence
of ^in++++=of
new ^jj+atrb+++=new
methodologies ^nns+++??+=methodologies
and ^cc++++=and
conceptual ^jj+atrb+++=conceptual
frameworks ^nns++++=frameworks
that ^tht+rel+obj++=that
address ^nn++++=address
and ^cc++++=and
improve ^vb++++=improve
upon ^in++++=upon
previous ^jj+atrb+++=previous
paradigms ^nns++++=paradigms.
. ^zz++++=EXTRAWORD
Therefore ^rb+cnj+++=Therefore,
, ^zz++++=EXTRAWORD
Re ^in++++=RE
is ^vbz+bez+vrb++=is
likely ^jj+pred+++=likely
to ^to+jcmp+++=to
