The ^ati++++=The
authors ^nns++++=authors
thank ^vb++++=thank
Bioengineer ^np+++??+=Bioengineer
Emanuel ^np+++??+=Emanuel
Juarez ^np++++=Juarez
for ^in++++=for
his ^pp$+pp3+++=his
contributions ^nns++++=contributions
to ^in++++=to
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
the ^ati++++=the
tables ^nns++++=tables
and ^cc++++=and
figures ^nns++++=figures
presented ^vwbn+++xvbn+=presented
in ^in++++=in
this ^dt+dem+++=this
work ^nn++++=work,
, ^zz++++=EXTRAWORD
Veterinarian ^np+++??+=Veterinarian
Silvina ^np+++??+=Silvina
Saavedra ^np+++??+=Saavedra
for ^in++++=for
her ^pp$+pp3+++=her
collaboration ^nn++++=collaboration
on ^in++++=on
the ^ati++++=the
epidemiological ^nn+++??+=epidemiological
aspects ^nns++++=aspects,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Programmer ^np+++??+=Programmer
Mat ^nn++++=Mat
as ^ql++++=as
Godano ^np+++??+=Godano
for ^in++++=for
his ^pp$+pp3+++=his
contribution ^nn++++=contribution
to ^in++++=to
the ^ati++++=the
implementation ^nn++++=implementation
of ^in++++=of
the ^ati++++=the
program ^nn+++??+=program
through ^in++++=through
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
the ^ati++++=the
code ^nn++++=code
based ^xvbn+++xvbn+=based
on ^in++++=on
this ^dt+dem+++=this
model ^nn++++=model.
. ^zz++++=EXTRAWORD
