A ^at++++=A
comprehensive ^jj+atrb+++=comprehensive
analysis ^nn++++=analysis
of ^in++++=of
the ^ati++++=the
issue ^nn++++=issue
discussed ^vwbn+++xvbn+=discussed
in ^in++++=in
this ^dt+dem+++=this
article ^nn++++=article
would ^md+prd+++=would
ideally ^rb++++=ideally
address ^nn++++=address
all ^abn++++=all
three ^cd++++=three
factors ^nns++++=factors,
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
by ^in++++=by
adjusting ^xvbg+++xvbg+=adjusting
mortality ^nn++++=mortality
rates ^nns++++=rates
to ^in++++=to
account ^nn++++=account
for ^in++++=for
prior ^jj+atrb+++=prior
prevalence ^nn+++??+=prevalence
of ^in++++=of
comorbidities ^nns+++??+=comorbidities
and ^cc++++=and
demographic ^jj+atrb+++=demographic
differences ^nns++++=differences
in ^in++++=in
sex ^nn++++=sex
and ^cc++++=and
age ^nn++++=age.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
data ^nns++++=data
available ^jj++++=available
at ^in++++=at
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
writing ^xvbg+++xvbg+=writing
do ^vb+do+aux++=do
not ^xnot++not++=not
permit ^vb++++=permit
such ^abl++++=such
an ^at++++=an
approach ^nn++++=approach.
. ^zz++++=EXTRAWORD
Although ^cs+con+++=Although
researchers ^nns+++??+=researchers
have ^vb+hv+vrb++=have,
, ^zz++++=EXTRAWORD
since ^in++++=since
the ^ati++++=the
onset ^nn++++=onset
of ^in++++=of
the ^ati++++=the
pandemic ^nn+++??+=pandemic,
, ^zz++++=EXTRAWORD
urged ^jj+atrb++xvbn+=urged
governments ^nns++++=governments
to ^to++++=to
systematically ^rb++splt++=systematically
collect ^vbi++++=collect
and ^cc++++=and
release ^nn++++=release
data ^nns++++=data
on ^in++++=on
cases ^nns++++=cases
and ^cc++++=and
deaths ^nns++++=deaths
disaggregated ^nn+++??+=disaggregated
by ^in++++=by
age ^nn++++=age
and ^cc++++=and
sex ^nn++++=sex
[ ^zz++++=[DOWD
dowd ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020:
: ^zz++++=EXTRAWORD
9,696 ^cd++++=9,696],
] ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
such ^abl++++=such
cross ^jj++++=cross-tabulated
- ^zz++++=EXTRAWORD
tabulated ^vwbn+++xvbn+=EXTRAWORD
information ^nn++++=information
remains ^nns++++=remains
largely ^rb++++=largely
inaccessible ^jj++++=inaccessible.
. ^zz++++=EXTRAWORD
Data ^nns++++=Data
on ^in++++=on
comorbidities ^nns+++??+=comorbidities
among ^in++++=among
individuals ^nns++++=individuals
who ^whp+rel+subj++=who
died ^vbd+++xvbn+=died
from ^in++++=from
Covid ^np+++??+=Covid-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
are ^vb+ber+vrb++=are
even ^rb++++=even
more ^rbr++++=more
incomplete ^jj++++=incomplete
and ^cc++++=and
less ^rbr++++=less
accessible ^jj++++=accessible
[ ^zz++++=[HEUVELINE
heuveline ^nn+++??+=EXTRAWORD
& ^zz++++=&
Tzen ^np+++??+=TZEN,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020:
: ^zz++++=EXTRAWORD
8 ^zz++++=8].
] ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Given ^vpbn+v++xvbn+=Given
that ^dt+dem+++=that
age ^nn++++=age
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
significant ^jj+atrb+++=significant
determinant ^nn++++=determinant
of ^in++++=of
the ^ati++++=the
risk ^nn++++=risk
of ^in++++=of
severe ^jj+atrb+++=severe
Covid ^np+++??+=Covid-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
outcomes ^nns+++??+=outcomes
and ^cc++++=and
mortality ^nn++++=mortality,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
population ^nn++++=population
heterogeneity ^nn+++??+=heterogeneity
is ^vbz+bez+vrb++=is
substantially ^rb++++=substantially
greater ^jjr+pred+++=greater
in ^in++++=in
age ^nn++++=age
composition ^nn++++=composition
than ^in++++=than
in ^in++++=in
sex ^nn++++=sex
distribution ^nn++++=distribution
[ ^zz++++=[GUILMOTO,
guilmoto ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020:
: ^zz++++=EXTRAWORD
9 ^zz++++=9],
] ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
methodologically ^vb+++??+=methodologically
justified ^vbd+++xvbn+=justified,
, ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
initial ^jj+atrb+++=initial
research ^nn++++=research
effort ^nn++++=effort,
, ^zz++++=EXTRAWORD
to ^in++++=to
focus ^nn++++=focus
on ^in++++=on
age ^nn++++=age-related
- ^zz++++=EXTRAWORD
related ^xvbn+++xvbn+=EXTRAWORD
adjustments ^nns++++=adjustments.
. ^zz++++=EXTRAWORD
