The ^ati++++=The
ongoing ^nn+++??+=ongoing
interactions ^nns++++=interactions
among ^in++++=among
individuals ^nns++++=individuals
and ^cc++++=and
their ^pp$+pp3+++=their
surrounding ^jj+atrb++xvbg+=surrounding
environments ^nns++++=environments
including ^in++++=including
situations ^nns++++=situations,
, ^zz++++=EXTRAWORD
problems ^nns++++=problems,
, ^zz++++=EXTRAWORD
models ^nns++++=models,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
systems ^nns++++=systems
were ^vbd+bed+aux++=were
taken ^vpsv++agls+xvbnx+=taken
into ^in++++=into
account ^nn++++=account.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
study ^nn++++=study
evaluated ^vwbn+++xvbn+=evaluated
the ^ati++++=the
role ^nn++++=role
of ^in++++=of
information ^nn++++=information
and ^cc++++=and
communication ^nn++++=communication
technologies ^nns+++??+=technologies
( ^zz++++=(ICT)
ict ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
in ^in++++=in
educational ^jj+atrb+++=educational
processes ^nns++++=processes,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
considerations ^nns++++=considerations
directed ^vwbn+++xvbn+=directed
toward ^in++++=toward
problem ^nn++++=problem-solving
- ^zz++++=EXTRAWORD
solving ^jj++++=EXTRAWORD
and ^cc++++=and
the ^ati++++=the
promotion ^nn++++=promotion
of ^in++++=of
sustainable ^nn++++=sustainable
societal ^nn++++=societal
development ^nn++++=development.
. ^zz++++=EXTRAWORD
