The ^ati++++=The
pragmatist ^nn+++??+=pragmatist/postmodern
educational ^jj+atrb+++=educational
framework ^nn++++=framework
offers ^vbz++++=offers
the ^ati++++=the
advantage ^nn++++=advantage
of ^in++++=of
incorporating ^xvbg+++xvbg+=incorporating
students ^nns++++=students
specific ^jj+atrb+++=specific
experiences ^nns++++=experiences
in ^in++++=in
faith ^nn++++=faith-related
- ^zz++++=EXTRAWORD
related ^xvbn+++xvbn+=EXTRAWORD
activities ^nns++++=activities
as ^in++++=as
a ^at++++=a
foundational ^nn+++??+=foundational
element ^nn++++=element
of ^in++++=of
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nn++++=process.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
this ^dt+dem+++=this
approach ^nn++++=approach
diverges ^vbz++++=diverges
from ^in++++=from
the ^ati++++=the
objectivism ^nn+++??+=objectivism
characteristic ^jj++++=characteristic
of ^in++++=of
liberal ^jj+atrb+++=liberal
perspectives ^nns++++=perspectives,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
does ^vbz+doz+aux++=does
not ^xnot++not++=not
establish ^vb+vprv+++=establish
a ^at++++=a
clear ^jj+atrb+++=clear
epistemological ^nn+++??+=epistemological
or ^cc++++=or
ontological ^jj+atrb++??+=ontological
basis ^nn++++=basis
for ^in++++=for
systematic ^jj++++=systematic
critical ^jj++++=critical
thinking ^jj+++xvbg+=thinking
and ^cc++++=and
self ^nn++++=self-critique.
- ^zz++++=EXTRAWORD
critique ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
By ^in++++=By
prioritizing ^nn+++??+=prioritizing
the ^ati++++=the
individual ^nn++++=individual
and ^cc++++=and
social ^jj+atrb+++=social
utility ^nn++++=utility
of ^in++++=of
self ^nn++++=self-directed
- ^zz++++=EXTRAWORD
directed ^xvbn+++xvbn+=EXTRAWORD
practices ^nns++++=practices
and ^cc++++=and
neglecting ^vbg+++xvbg+=neglecting
a ^at++++=a
comprehensive ^jj+atrb+++=comprehensive
account ^nn++++=account
of ^in++++=of
public ^jj+atrb+++=public
morality ^nn++++=morality,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
framework ^nn++++=framework
is ^vbz+bez+vrb++=is
susceptible ^jj+pred+++=susceptible
to ^in++++=to
the ^ati++++=the
paradox ^nn++++=paradox
wherein ^wrb+who+++=wherein
an ^at++++=an
autonomous ^jj+atrb+++=autonomous
thinking ^jj+atrb++xvbg+=thinking
agent ^nn++++=agent,
, ^zz++++=EXTRAWORD
exercising ^vbg+++xvbg+=exercising
personal ^jj+atrb+++=personal
freedom ^nn++++=freedom,
, ^zz++++=EXTRAWORD
may ^md+pos+++=may
choose ^vb++++=choose
disengagement ^nn+++??+=disengagement
and ^cc++++=and
adopt ^vb++++=adopt
a ^at++++=a
conservative ^jj+atrb+++=conservative
position ^nn++++=position
on ^in++++=on
ethical ^jj+atrb+++=ethical
and ^cc+phrs+++=and
moral ^jj+atrb+++=moral
issues ^nns++++=issues.
. ^zz++++=EXTRAWORD
