The ^ati++++=The
mapping ^nn++++=mapping
presented ^vwbn+++xvbn+=presented
in ^in++++=in
this ^dt+dem+++=this
paper ^nn++++=paper
will ^md+prd+++=will
contribute ^vb++++=contribute
to ^in++++=to
the ^ati++++=the
ongoing ^nn+++??+=ongoing
research ^nn++++=research
conducted ^vwbn+++xvbn+=conducted
by ^in++++=by
the ^ati++++=the
Maptrad ^np+++??+=MapTrad
research ^nn++++=research
group ^nn++++=group
at ^in++++=at
the ^ati++++=the
University ^nn++++=University
of ^in++++=of
Brasilia ^np+++??+=Brasilia.
. ^zz++++=EXTRAWORD
Existing ^vbg+++xvbg+=Existing
mappings ^nns+++??+=mappings
by ^in++++=by
this ^dt+dem+++=this
group ^nn++++=group
include ^vb++++=include
studies ^nns++++=studies
on ^in++++=on
game ^nn++++=game
translation ^nn++++=translation
and ^cc++++=and
localization ^nn++++=localization
( ^zz++++=(Barcelos
barcelos ^nns+++??+=EXTRAWORD
& ^zz++++=&
Malta ^np++++=Malta,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
didactics ^nns+++??+=didactics
of ^in++++=of
translation ^nn++++=translation,
, ^zz++++=EXTRAWORD
translation ^nn++++=translation
studies ^nns++++=studies
focused ^vbd+++xvbn+=focused
on ^in++++=on
children ^nns++++=children
and ^cc++++=and
adolescents ^nns++++=adolescents,
, ^zz++++=EXTRAWORD
Spanish ^jj++++=Spanish-Portuguese
- ^zz++++=EXTRAWORD
portuguese ^nn++++=EXTRAWORD
translation ^nn++++=translation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
black ^jj+atrb+++=black
feminist ^nn++++=feminist
translated ^vpsv++agls+xvbn+=translated
literature ^nn++++=literature.
. ^zz++++=EXTRAWORD
