The ^ati++++=The
classification ^nn++++=classification
of ^in++++=of
service ^nn++++=service
type ^nn++++=type
( ^zz++++=(public
public ^jj++++=EXTRAWORD
or ^cc+phrs+++=or
private ^jj++++=private)
) ^zz++++=EXTRAWORD
includes ^vb++++=includes
a ^at++++=a
category ^nn++++=category
for ^in++++=for
unidentified ^nn+++??+=unidentified
services ^nns++++=services,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
accounts ^nns++++=accounts
for ^in++++=for
a ^at++++=a
higher ^jjr+atrb+++=higher
proportion ^nn++++=proportion
in ^in++++=in
both ^abx++++=both
the ^ati++++=the
capital ^nn++++=capital
and ^cc++++=and
interior ^jj+atrb+++=interior
regions ^nns++++=regions
of ^in++++=of
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro
compared ^vbd+++xvbn+=compared
to ^in++++=to
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo,
, ^zz++++=EXTRAWORD
with ^in++++=with
approximately ^rb+down+++=approximately
22 ^cd++++=22%
% ^zz++++=EXTRAWORD
in ^in++++=in
Rio ^np+++??+=Rio
and ^cc++++=and
14 ^cd++++=14%
% ^zz++++=EXTRAWORD
in ^in++++=in
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
for ^in++++=for
both ^abx++++=both
public ^jj+atrb+++=public
and ^cc+phrs+++=and
private ^jj+atrb+++=private
services ^nns++++=services.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
proportion ^nn++++=proportion
of ^in++++=of
missing ^xvbg+++xvbg+=missing
data ^nns++++=data
for ^in++++=for
all ^abn++++=all
variables ^nns++++=variables
is ^vbz+bez+vrb++=is
higher ^jjr+pred+++=higher
in ^in++++=in
rio ^np++++=Rio
de ^&fw++++=de
janeiro ^np++++=Janeiro
than ^in++++=than
in ^in++++=in
s ^zz++++=S
o ^zz++++=o
paulo ^np++++=Paulo.
. ^zz++++=EXTRAWORD
