The ^ati++++=The
Interpersonal ^np+++??+=Interpersonal
Contact ^nn++++=Contact
submodel ^nn+++??+=submodel
( ^zz++++=(Section
section ^nn++++=EXTRAWORD
4.1 ^cd++++=4.1)
) ^zz++++=EXTRAWORD
represents ^vbz++++=represents
the ^ati++++=the
primary ^jj+atrb+++=primary
relationships ^nns++++=relationships
between ^in++++=between
human ^jj+atrb+++=human
agents ^nns++++=agents
relevant ^jj++++=relevant
to ^in++++=to
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
epidemiology ^nn+++??+=epidemiology.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
submodel ^nn+++??+=submodel
also ^rb++++=also
characterizes ^vbz++++=characterizes
interactions ^nns++++=interactions
among ^in++++=among
human ^jj+atrb+++=human
agents ^nns++++=agents,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^ql++++=as
their ^pp$+pp3+++=their
interactions ^nns++++=interactions
with ^in++++=with
plots ^nns++++=plots
of ^in++++=of
land ^nn++++=land
and ^cc++++=and
the ^ati++++=the
environment ^nn++++=environment.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
relationships ^nns++++=relationships
are ^vb+ber+aux++=are
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
factors ^nns++++=factors
such ^abl++++=such
as ^ql++++=as
the ^ati++++=the
average ^jj+atrb+++=average
distance ^nn++++=distance
maintained ^vbd+vpub++xvbn+=maintained
in ^in++++=in
various ^jj+atrb+++=various
locations ^nns++++=locations,
, ^zz++++=EXTRAWORD
the ^ati++++=the
duration ^nn++++=duration
of ^in++++=of
time ^nn++++=time
spent ^vbd+++xvbn+=spent
in ^in++++=in
these ^dt+dem+++=these
locations ^nns++++=locations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
adherence ^nn++++=adherence
to ^in++++=to
mask ^nn++++=mask
usage ^nn++++=usage
and ^cc++++=and
social ^jj+atrb+++=social
distancing ^nn++++=distancing
protocols ^nns++++=protocols
( ^zz++++=(Sections
sections ^nns++++=EXTRAWORD
4.1 ^cd++++=4.1
and ^cc++++=and
4.2 ^cd++++=4.2).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
