The ^ati++++=The
neutralist ^jj++++=neutralist-liberal
- ^zz++++=EXTRAWORD
liberal ^jj+atrb+++=EXTRAWORD
conception ^nn++++=conception
of ^in++++=of
Religious ^jj+atrb+++=Religious
Education ^nn++++=Education
( ^zz++++=(RE)
re ^in++++=EXTRAWORD
) ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
defined ^vpsv++by+xvbnx+=defined
by ^in++++=by
its ^pp$+it+++=its
emphasis ^nn++++=emphasis
on ^in++++=on
impartiality ^nn++++=impartiality,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
understood ^vpsv++agls+xvbnx+=understood
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
achieved ^vpsv++agls+xvbnx+=achieved
when ^wrb+who+++=when
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nn++++=process
is ^vbz+bez+aux++=is
conducted ^vpsv++agls+xvbnx+=conducted
in ^in++++=in
an ^at++++=an
" ^zz++++="objective,
objective ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
critical ^jj++++=critical,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
pluralistic ^nn+++??+=pluralistic"
" ^zz++++=EXTRAWORD
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
in ^in++++=in
line ^nn++++=line
with ^in++++=with
the ^ati++++=the
normative ^nn+++??+=normative
principles ^nns++++=principles
endorsed ^vwbn+++xvbn+=endorsed
by ^in++++=by
the ^ati++++=the
European ^jj+atrb+++=European
Court ^nn++++=Court
of ^in++++=of
Human ^jj+atrb+++=Human
Rights ^nns++++=Rights
( ^zz++++=(Folger
folger ^np++++=EXTRAWORD
v ^zz++++=v.
. ^zz++++=EXTRAWORD
Norway ^np++++=Norway,
, ^zz++++=EXTRAWORD
2007 ^cd++++=2007;
; ^zz++++=EXTRAWORD
Hasan ^np+++??+=Hasan
and ^cc++++=and
Eylem ^np+++??+=Eylem
Zengin ^np+++??+=Zengin
v ^zz++++=v.
. ^zz++++=EXTRAWORD
Turkey ^np++++=Turkey,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
Lautsi ^np+++??+=Lautsi
v ^zz++++=v.
. ^zz++++=EXTRAWORD
Italy ^np++++=Italy,
, ^zz++++=EXTRAWORD
2011 ^cd++++=2011).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
perspective ^nn++++=perspective
is ^vbz+bez+aux++=is
based ^vpsv++agls+xvbnx+=based
on ^in++++=on
the ^ati++++=the
assumption ^nn++++=assumption
that ^tht+ncmp+++=that
a ^at++++=a
neutral ^nn++++=neutral,
, ^zz++++=EXTRAWORD
independent ^jj+atrb+++=independent
standpoint ^nn++++=standpoint
of ^in++++=of
reason ^nn++++=reason
exists ^vbz++++=exists
and ^cc+phrs+++=and
serves ^vbz++++=serves
as ^in++++=as
the ^ati++++=the
foundation ^nn++++=foundation
for ^in++++=for
normative ^nn+++??+=normative
values ^nns++++=values
and ^cc++++=and
scientific ^jj+atrb+++=scientific
standards ^nns++++=standards
within ^in++++=within
educational ^jj+atrb+++=educational
contexts ^nns++++=contexts.
. ^zz++++=EXTRAWORD
Implicit ^jj++++=Implicit
in ^in++++=in
this ^dt+dem+++=this
approach ^nn++++=approach
is ^vbz+bez+vrb++=is
a ^at++++=a
secular ^jj++++=secular
understanding ^jj+++xvbg+=understanding
of ^in++++=of
public ^jj+atrb+++=public
morality ^nn++++=morality
and ^cc++++=and
a ^at++++=a
formal ^jj+atrb+++=formal
conception ^nn++++=conception
of ^in++++=of
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nn++++=process
that ^tht+rel+subj++=that
distinguishes ^vbz++++=distinguishes
cognitive ^jj+atrb+++=cognitive
knowledge ^nn++++=knowledge
from ^in++++=from
its ^pp$+it+++=its
practical ^jj+atrb+++=practical
application ^nn++++=application.
. ^zz++++=EXTRAWORD
