The ^ati++++=The
Bnt162b2 ^np+++??+=BNT162b2
( ^zz++++=(Pfizer/BioNTech)
pfizer ^nn+++??+=EXTRAWORD
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
vaccine ^nn++++=vaccine
was ^vbd+bedz+vrb++=was
the ^ati++++=the
first ^rb++++=first
to ^to++++=to
receive ^vbi++++=receive
emergency ^nn++++=emergency
use ^nn++++=use
authorization ^nn+++??+=authorization
for ^in++++=for
individuals ^nns++++=individuals
aged ^jj++++=aged
16 ^cd++++=16
years ^nns++++=years
and ^cc++++=and
older ^jjr++++=older
on ^in++++=on
December ^nr++++=December
11 ^cd++++=11,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020
( ^zz++++=(Office
office ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Commissioner ^nn++++=Commissioner,
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
On ^in++++=On
March ^nr++++=March
31 ^cd++++=31,
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
became ^vbd+++xvbn+=became
the ^ati++++=the
first ^od++++=first
vaccine ^nn++++=vaccine
to ^in++++=to
report ^nn++++=report
phase ^nn++++=phase
3 ^zz++++=3
clinical ^jj+atrb+++=clinical
trial ^nn++++=trial
results ^nns++++=results
in ^in++++=in
adolescents ^nns++++=adolescents
aged ^jj++++=aged
12 ^cd++++=12
to ^to++++=to
15 ^cd++++=15
years ^nns++++=years,
, ^zz++++=EXTRAWORD
demonstrating ^vbg+++xvbg+=demonstrating
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=was
well ^rb++++=well
tolerated ^vbd+++xvbn+=tolerated,
, ^zz++++=EXTRAWORD
safe ^jj++++=safe,
, ^zz++++=EXTRAWORD
immunogenic ^nn+++??+=immunogenic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
exhibited ^xvbn+++xvbn+=exhibited
100 ^cd++++=100%
% ^zz++++=EXTRAWORD
efficacy ^nn++++=efficacy
in ^in++++=in
preventing ^xvbg+++xvbg+=preventing
symptomatic ^jj+atrb+++=symptomatic
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
( ^zz++++=(Frenck
frenck ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
limited ^jj+atrb++xvbn+=limited
data ^nns++++=data
are ^vb+ber+vrb++=are
available ^jj+pred+++=available
regarding ^in++++=regarding
the ^ati++++=the
epidemiology ^nn+++??+=epidemiology
and ^cc++++=and
clinical ^jj+atrb+++=clinical
course ^nn++++=course
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
among ^in++++=among
adolescents ^nns++++=adolescents,
, ^zz++++=EXTRAWORD
both ^abx++++=both
vaccinated ^nn+++??+=vaccinated
and ^cc++++=and
unvaccinated ^nn+++??+=unvaccinated,
, ^zz++++=EXTRAWORD
in ^in++++=in
real ^jj++++=real-world
- ^zz++++=EXTRAWORD
world ^nn++++=EXTRAWORD
settings ^nns++++=settings
that ^tht+rel+subj++=that
differ ^vb++++=differ
from ^in++++=from
controlled ^jj+atrb+++=controlled
experimental ^jj+atrb+++=experimental
conditions ^nns++++=conditions.
. ^zz++++=EXTRAWORD
