The ^ati++++=The
second ^od++++=second
strong ^jj+atrb+++=strong
correlation ^nn++++=correlation
is ^vbz+bez+aux++=is
observed ^vpsv++agls+xvbnx+=observed
between ^in++++=between
the ^ati++++=the
indicators ^nns++++=indicators
" ^zz++++="Co-publications
co ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
publications ^nns++++=EXTRAWORD
with ^in++++=with
industrial ^jj+atrb+++=industrial
partners ^nns++++=partners"
" ^zz++++=EXTRAWORD
and ^cc++++=and
" ^zz++++="Spin-offs,"
spin ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
offs ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
correlation ^nn++++=correlation
coefficient ^nn++++=coefficient
of ^in++++=of
0.7197 ^nn+++??+=0.7197.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
result ^nn++++=result
suggests ^vbz+vpub+++=suggests
a ^at++++=a
substantial ^jj+atrb+++=substantial
association ^nn++++=association
between ^in++++=between
these ^dt+dem+++=these
two ^cd++++=two
measures ^nns++++=measures
of ^in++++=of
industrial ^jj+atrb+++=industrial
output ^nn++++=output,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
may ^md+pos+++=may
capture ^vb++++=capture
overlapping ^vwbg+++xvbg+=overlapping
aspects ^nns++++=aspects
of ^in++++=of
university ^npl++++=university-industry
- ^zz++++=EXTRAWORD
industry ^nn++++=EXTRAWORD
collaboration ^nn++++=collaboration
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
exhibit ^vb++++=exhibit
a ^at++++=a
high ^jj+atrb+++=high
degree ^nn++++=degree
of ^in++++=of
redundancy ^nn++++=redundancy.
. ^zz++++=EXTRAWORD
