The ^ati++++=The
Mantiqueira ^np+++??+=Mantiqueira
Range ^nn++++=Range
is ^vbz+bez+vrb++=is
a ^at++++=a
significant ^jj+atrb+++=significant
orographic ^nn+++??+=orographic
formation ^nn++++=formation
in ^in++++=in
southeastern ^nn+++??+=southeastern
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
extending ^vbg+++xvbg+=extending
across ^in+pl+++=across
portions ^nns++++=portions
of ^in++++=of
the ^ati++++=the
states ^nns++++=states
of ^in++++=of
Minas ^np+++??+=Minas
Gerais ^np+++??+=Gerais,
, ^zz++++=EXTRAWORD
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
containing ^jj+++xvbg+=containing
20 ^cd++++=20%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
remaining ^jj+++xvbg+=remaining
Atlantic ^np++++=Atlantic
Forest ^nn++++=Forest
fragments ^nns++++=fragments
in ^in++++=in
minas ^np++++=Minas
gerais ^np++++=Gerais
( ^zz++++=(Costa
costa ^np++++=EXTRAWORD
and ^cc++++=and
hermann ^np++++=Hermann
2006 ^cd++++=2006).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
