The ^ati++++=The
duration ^nn++++=duration
of ^in++++=of
each ^dt++++=each
intervention ^nn++++=intervention
session ^nn++++=session
varied ^vbd+++xvbn+=varied
across ^in+pl+++=across
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
ranging ^vbg+++xvbg+=ranging
from ^in++++=from
20 ^cd++++=20
to ^to++++=to
25 ^cd++++=25
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
20 ^cd++++=20
to ^to++++=to
40 ^cd++++=40
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
30 ^cd++++=30
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
30 ^cd++++=30
to ^to++++=to
45 ^cd++++=45
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
45 ^cd++++=45
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
30 ^cd++++=30
to ^to++++=to
60 ^cd++++=60
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
60 ^cd++++=60
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
60 ^cd++++=60
to ^to++++=to
120 ^cd++++=120
minutes ^nns++++=minutes
per ^in++++=per
session ^nn++++=session.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
studies ^nns++++=studies
did ^vbd+dod+aux++=did
not ^xnot++not++=not
report ^vb++++=report
the ^ati++++=the
duration ^nn++++=duration
of ^in++++=of
the ^ati++++=the
intervention ^nn++++=intervention
sessions ^nns++++=sessions.
. ^zz++++=EXTRAWORD
