The ^ati++++=The
presence ^nn++++=presence
of ^in++++=of
a ^at++++=a
two ^cd++++=two-father
- ^zz++++=EXTRAWORD
father ^nn++++=EXTRAWORD
family ^nn++++=family
in ^in++++=in
children ^nns++++=children's
's ^$++++=EXTRAWORD
literature ^nn++++=literature
can ^md+pos+++=can
facilitate ^vb++++=facilitate
the ^ati++++=the
development ^nn++++=development
of ^in++++=of
gender ^nn++++=gender
schemas ^nns++++=schemas
by ^in++++=by
exposing ^xvbg+++xvbg+=exposing
children ^nns++++=children
to ^in++++=to
diverse ^jj+atrb+++=diverse
gender ^nn++++=gender
representations ^nns++++=representations
and ^cc++++=and
family ^nn++++=family
structures ^nns++++=structures,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
those ^dt+dem+++=those
depicted ^jj+++xvbn+=depicted
in ^in++++=in
the ^ati++++=the
story ^nn++++=story
( ^zz++++=(Campagnaro,
campagnaro ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Coats ^nns++++=Coats,
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018;
; ^zz++++=EXTRAWORD
Soler ^np+++??+=Soler
Quiles ^np+++??+=Quiles,
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
books ^nns++++=books
may ^md+pos+++=may
play ^vb++++=play
a ^at++++=a
role ^nn++++=role
in ^in++++=in
sex ^nn++++=sex-role
- ^zz++++=EXTRAWORD
role ^nn++++=EXTRAWORD
socialization ^nn+++??+=socialization,
, ^zz++++=EXTRAWORD
as ^in++++=as
demonstrated ^nn++++=demonstrated
by ^in++++=by
the ^ati++++=the
study ^nn++++=study
conducted ^vwbn+++xvbn+=conducted
by ^in++++=by
Weitzman ^np+++??+=Weitzman
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(1972,
1972 ^cd+date+++=EXTRAWORD
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
1126 ^cd++++=1126).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
