The ^ati++++=The
interviewers ^nns++++=interviewers
were ^vbd+bed+aux++=were
organized ^vpsv++agls+xvbnx+=organized
into ^in++++=into
teams ^nns++++=teams,
, ^zz++++=EXTRAWORD
each ^dt++++=each
supervised ^vpsv++by+xvbn+=supervised
by ^in++++=by
one ^pn++++=one
of ^in++++=of
six ^cd++++=six
researchers ^nns+++??+=researchers.
. ^zz++++=EXTRAWORD
All ^abn++++=All
teams ^nns++++=teams
participated ^vbd+++xvbn+=participated
in ^in++++=in
online ^nn+++??+=online
training ^nn++++=training
sessions ^nns++++=sessions
led ^vwbn+++xvbn+=led
by ^in++++=by
the ^ati++++=the
coordinators ^nns+++??+=coordinators,
, ^zz++++=EXTRAWORD
during ^in++++=during
which ^whp+rel+pied++=which
the ^ati++++=the
project ^nn++++=project
objectives ^nns++++=objectives,
, ^zz++++=EXTRAWORD
data ^nns++++=data
collection ^nn++++=collection
methodology ^nn++++=methodology,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
interview ^nn++++=interview
questionnaire ^nn++++=questionnaire
were ^vbd+bed+aux++=were
presented ^vpsv++agls+xvbnx+=presented.
. ^zz++++=EXTRAWORD
Following ^jj+++xvbg+=Following
the ^ati++++=the
online ^nn+++??+=online
training ^nn++++=training,
, ^zz++++=EXTRAWORD
in ^in++++=in-person
- ^zz++++=EXTRAWORD
person ^nn++++=EXTRAWORD
sessions ^nns++++=sessions
were ^vbd+bed+aux++=were
held ^vpsv++agls+xvbnx+=held
at ^rb++++=at
the ^ati++++=the
Medical ^jj+atrb+++=Medical
School ^nn++++=School
of ^in++++=of
the ^ati++++=the
Federal ^jj+atrb+++=Federal
University ^nn++++=University
of ^in++++=of
Ouro ^np+++??+=Ouro
Preto ^np+++??+=Preto
to ^to++++=to
provide ^vbi+vsua+++=provide
instruction ^nn++++=instruction
on ^in++++=on
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
the ^ati++++=the
digital ^jj+atrb+++=digital
questionnaire ^nn++++=questionnaire
( ^zz++++=(Appendix
appendix ^nn++++=EXTRAWORD
1 ^zz++++=1),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
appropriate ^jj+atrb+++=appropriate
approaches ^nns++++=approaches
for ^in++++=for
engaging ^xvbg+++xvbg+=engaging
interviewees ^nns++++=interviewees,
, ^zz++++=EXTRAWORD
ethical ^jj+atrb+++=ethical
considerations ^nns++++=considerations,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
biosafety ^nn++++=biosafety
procedures ^nns++++=procedures
relevant ^jj++++=relevant
to ^in++++=to
data ^nns++++=data
collection ^nn++++=collection.
. ^zz++++=EXTRAWORD
