The ^ati++++=The
reliability ^nn++++=reliability
concerns ^vbz++++=concerns
associated ^vbd+++xvbn+=associated
with ^in++++=with
the ^ati++++=the
Dom ^&fw++++=Dom
nio ^nn+++??+=nio
P ^zz++++=P
blico ^nn+++??+=blico
website ^nn+++??+=website
arose ^vbd+++xvbn+=arose
when ^wrb+who+++=when
theses ^nns++++=theses
and ^cc++++=and
dissertations ^vbz+++??+=dissertations
completed ^vbd+++xvbn+=completed
within ^in++++=within
the ^ati++++=the
study ^nn++++=study
s ^zz++++=s
specified ^vbd+vsua+tht0+xvbn+=specified
timeframe ^nn+++??+=timeframe
were ^vbd+bed+aux++=were
identified ^vpsv++agls+xvbnx+=identified
via ^in++++=via
the ^ati++++=the
Google ^np+++??+=Google
search ^nn++++=search
engine ^nn++++=engine
but ^cc++++=but
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
catalogued ^nn+++??+=catalogued
on ^in++++=on
the ^ati++++=the
website ^nn+++??+=website.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
likely ^jj+pred+++=likely
that ^tht+jcmp+++=that
the ^ati++++=the
absence ^nn++++=absence
of ^in++++=of
these ^dt+dem+++=these
documents ^nns++++=documents
on ^in++++=on
www.dominiopublico.gov.br ^nn+++??+=www.dominiopublico.gov.br
is ^vbz+bez+vrb++=is
attributable ^jj+pred+++=attributable
to ^in++++=to
issues ^nns++++=issues
related ^vbd+++xvbn+=related
to ^in++++=to
insufficient ^jj++++=insufficient
or ^cc++++=or
irregular ^nn++++=irregular
updating ^nn++++=updating
of ^in++++=of
the ^ati++++=the
database ^nn++++=database.
. ^zz++++=EXTRAWORD
