The ^ati++++=The
econometric ^jj+atrb+++=econometric
approach ^nn++++=approach
aims ^vb++++=aims
to ^to+vcmp+++=to
validate ^nn+nom+++=validate
the ^ati++++=the
Sbd ^np+++??+=SBD
candidates ^nns+nom+++=candidates
identified ^vwbn+++xvbn+=identified
in ^in++++=in
the ^ati++++=the
previous ^jj+atrb+++=previous
subsection ^nn+nom+++=subsection.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
initial ^jj+atrb+++=initial
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
the ^ati++++=the
models ^nns++++=models
are ^vb+ber+aux++=are
estimated ^vpsv++agls+xvbnx+=estimated
without ^in++++=without
including ^in++++=including
Sbd ^np+++??+=SBD
controls ^nns++++=controls.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
procedure ^nn++++=procedure
is ^vbz+bez+aux++=is
intended ^vpsv++agls+xvbnx+=intended
to ^to+vcmp+++=to
examine ^vbi++++=examine
the ^ati++++=the
behavior ^nn++++=behavior
of ^in++++=of
the ^ati++++=the
coefficient ^nn++++=coefficient
associated ^vbd+++xvbn+=associated
with ^in++++=with
the ^ati++++=the
distance ^nn+nom+++=distance
from ^in++++=from
the ^ati++++=the
Cbd ^np+++??+=CBD,
, ^zz++++=EXTRAWORD
under ^in++++=under
the ^ati++++=the
assumption ^nn+nom+++=assumption
that ^tht+ncmp+++=that
the ^ati++++=the
Municipality ^nn+nom+++=Municipality
of ^in++++=of
s ^zz++++=S
o ^zz++++=o
paulo ^np++++=Paulo
functions ^nns+nom+++=functions
as ^in++++=as
a ^at++++=a
monocentric ^jj+atrb+++=monocentric
city ^nn++++=city.
. ^zz++++=EXTRAWORD
