The ^ati++++=The
objective ^nn++++=objective
of ^in++++=of
this ^dt+dem+++=this
phase ^nn++++=phase
of ^in++++=of
the ^ati++++=the
research ^nn++++=research
was ^vbd+bedz+aux++=was
to ^to++++=to
obtain ^vbi++++=obtain
responses ^nns++++=responses
from ^in++++=from
Usr ^np+++??+=USR
scholarship ^nn+nom+++=scholarship
recipients ^nns++++=recipients
enrolled ^vbd+++xvbn+=enrolled
in ^in++++=in
Graduate ^nn+nom+++=Graduate
Programs ^np+++??+=Programs
in ^in++++=in
Education ^nn+nom+++=Education
( ^zz++++=(PPG/Edu)
ppg ^nn+++??+=EXTRAWORD
that ^tht+rel+++=that
received ^jj+atrb++xvbn+=received
ratings ^nns++++=ratings
of ^in++++=of
6 ^zz++++=6
or ^cc++++=or
7 ^zz++++=7
from ^in++++=from
the ^ati++++=the
Coordination ^np+nom++??+=Coordination
for ^in++++=for
the ^ati++++=the
Improvement ^nn+nom+++=Improvement
of ^in++++=of
Higher ^jjr+atrb+++=Higher
Education ^nn+nom+++=Education
Personnel ^nns++++=Personnel
( ^zz++++=(Capes).
capes ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
October ^nr++++=October
2019 ^cd++++=2019,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Usr ^np+++??+=USR
directorates ^nns+nom+++=directorates
of ^in++++=of
the ^ati++++=the
universities ^nns+nom+++=universities
hosting ^vwbg+++xvbg+=hosting
the ^ati++++=the
three ^cd++++=three
Ppgs ^np+++??+=PPGs
that ^tht+rel+subj++=that
met ^vprf+++xvbn+=met
these ^dt+dem+++=these
criteria ^nns++++=criteria
and ^cc++++=and
were ^vbd+bed+aux++=were
located ^vpsv++agls+xvbnx+=located
in ^in++++=in
the ^ati++++=the
South ^np+pl+++=South
Region ^nn++++=Region
were ^vbd+bed+aux++=were
contacted ^vpsv++agls+xvbnx+=contacted
via ^in++++=via
email ^nn+++??+=email.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
the ^ati++++=the
three ^cd++++=three
Usr ^np+++??+=USR
directorates ^nns+nom+++=directorates
contacted ^vprf+++xvbn+=contacted,
, ^zz++++=EXTRAWORD
two ^cd++++=two
agreed ^jj+++xvbn+=agreed
to ^to++++=to
distribute ^vbi++++=distribute
the ^ati++++=the
questionnaire ^nn++++=questionnaire
link ^nn++++=link
to ^in++++=to
their ^pp$+pp3+++=their
students ^nns++++=students
engaged ^vwbn+++xvbn+=engaged
in ^in++++=in
Usr ^np+++??+=USR
activities ^nns+nom+++=activities,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
third ^od++++=third
did ^vbd+dod+aux++=did
not ^xnot++not++=not
respond ^vb++++=respond
to ^to++++=to
the ^ati++++=the
request ^nn++++=request.
. ^zz++++=EXTRAWORD
