The ^ati++++=The
current ^jj++++=current
pandemic ^jj++++=pandemic
has ^vbz+hvz+aux++=has
resulted ^vprf+++xvbnx+=resulted
in ^in++++=in
the ^ati++++=the
most ^ql+emph+++=most
significant ^jj+atrb+++=significant
economic ^jj+atrb+++=economic
disruption ^nn+nom+++=disruption
since ^in++++=since
the ^ati++++=the
Great ^jj+atrb+++=Great
Depression ^nn++++=Depression
( ^zz++++=(Campello
campello ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
As ^ql++++=As
this ^dt+pdem+++=this
represents ^vbz++++=represents
an ^at++++=an
unprecedented ^jj+atrb+++=unprecedented
health ^nn++++=health
and ^cc++++=and
economic ^jj+atrb+++=economic
crisis ^nn++++=crisis,
, ^zz++++=EXTRAWORD
a ^at++++=a
rapidly ^rb++++=rapidly
expanding ^jj+atrb++xvbg+=expanding
body ^nn++++=body
of ^in++++=of
literature ^nn++++=literature
has ^vbz+hvz+aux++=has
emerged ^vprf+++xvbnx+=emerged
to ^to++++=to
evaluate ^nn+nom+++=evaluate
the ^ati++++=the
effects ^nns++++=effects
of ^in++++=of
Covid ^np+++??+=Covid-19.
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Jonas ^np+++??+=Jonas
( ^zz++++=(2013)
2013 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
identifies ^vbz++++=identifies
potential ^jj++++=potential
demand ^vb++++=demand
and ^cc++++=and
supply ^nn++++=supply
shocks ^nns++++=shocks
associated ^vbd+++xvbn+=associated
with ^in++++=with
pandemics ^nns++++=pandemics,
, ^zz++++=EXTRAWORD
noting ^vbg+vprv++xvbg+=noting
that ^tht+vcmp+++=that
avoidance ^nn+nom+++=avoidance
behaviors ^nns++++=behaviors
and ^cc++++=and
social ^jj+atrb+++=social
distancing ^jj+atrb++xvbg+=distancing
measures ^nns++++=measures
can ^md+pos+++=can
cause ^vb++++=cause
substantial ^jj++++=substantial
negative ^jj++++=negative
demand ^vb++++=demand
shocks ^nns++++=shocks
and ^cc++++=and
supply ^nn++++=supply
chain ^nn++++=chain
disruptions ^nns+nom+++=disruptions.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spread ^nn+++xvbn+=spread
of ^in++++=of
contagion ^nn++++=contagion
imposes ^vbz++++=imposes
both ^abx++++=both
direct ^jj+atrb+++=direct
and ^cc+phrs+++=and
indirect ^jj+atrb+++=indirect
costs ^nns++++=costs,
, ^zz++++=EXTRAWORD
including ^in++++=including
reduced ^jj+atrb++xvbn+=reduced
production ^nn+nom+++=production
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
worker ^vb++++=worker
mortality ^nn+nom+++=mortality,
, ^zz++++=EXTRAWORD
illness ^nns+nom+++=illness,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
forms ^nns++++=forms
of ^in++++=of
absenteeism ^nn+nom+++=absenteeism
related ^vbd+++xvbn+=related
to ^in++++=to
the ^ati++++=the
disease ^nn++++=disease.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
Factors ^nns++++=factors
Can ^md+pos+++=can
Interact ^vb++++=interact
To ^in++++=to
Produce ^vb++++=produce
Cascading ^jj+atrb+++=cascading
Economic ^jj+atrb+++=economic
Impacts ^nns++++=impacts.
 ^zz++++=EXTRAWORD
