The ^ati++++=The
data ^nns++++=data
presented ^vwbn+++xvbn+=presented
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
chlorophyll ^nn+++??+=chlorophyll
formation ^nn+nom+++=formation
occurs ^vbz++++=occurs
even ^rb++++=even
under ^in++++=under
low ^jj++++=low
photosynthetically ^rb++++=photosynthetically
active ^jj+atrb+++=active
radiation ^nn+nom+++=radiation
( ^zz++++=(PAR)
par ^&fw++++=EXTRAWORD
) ^zz++++=EXTRAWORD
intensities ^nns+nom+++=intensities.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
full ^jj+atrb+++=full
photosynthetic ^nn++++=photosynthetic
capacity ^nn+nom+++=capacity
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
depend ^vbi++++=depend
on ^in++++=on
the ^ati++++=the
formation ^nn+nom+++=formation
of ^in++++=of
additional ^jj+atrb+++=additional
structural ^jj+atrb+++=structural
and ^cc+phrs+++=and
functional ^jj+atrb+++=functional
components ^nns++++=components
that ^tht+rel+subj++=that
require ^vb+vsua+++=require
higher ^jjr+atrb+++=higher
light ^jj+atrb+++=light
intensities ^nns+nom+++=intensities.
. ^zz++++=EXTRAWORD
Leite ^np+++??+=Leite
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2017)
2017 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbn+vpub++xvbn+=reported
that ^tht+vcmp+++=that
in ^in++++=in
Pouteria ^np+++??+=Pouteria
gardneriana ^nn+++??+=gardneriana,
, ^zz++++=EXTRAWORD
chlorophyll ^nn+++??+=chlorophyll
fluorescence ^nn+nom+++=fluorescence
did ^vbd+dod+aux++=did
not ^xnot++not++=not
differ ^vb++++=differ
significantly ^rb++++=significantly
among ^in++++=among
plantlets ^nns+nom+++=plantlets
grown ^vbd+++xvbn+=grown
under ^in++++=under
varying ^xvbg+++xvbg+=varying
Par ^&fw++++=PAR
intensities ^nns+nom+++=intensities,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
anatomical ^jj+atrb+++=anatomical
development ^nn+nom+++=development
was ^vbd+bedz+vrb++=was
more ^ql++++=more
pronounced ^jj+++xvbn+=pronounced
at ^in++++=at
higher ^jjr+atrb+++=higher
light ^jj+atrb+++=light
levels ^nns++++=levels.
. ^zz++++=EXTRAWORD
In ^in++++=In
grapevine ^nn+++??+=grapevine,
, ^zz++++=EXTRAWORD
leaves ^vbz++++=leaves
developed ^vbd+++xvbn+=developed
under ^in++++=under
very ^ql+amp+++=very
low ^jj++++=low
Par ^&fw++++=PAR
intensities ^nns+nom+++=intensities
( ^zz++++=(as
as ^ql++++=EXTRAWORD
low ^jj++++=low
as ^ql++++=as
20 ^cd++++=20
mol ^nn+++??+=mol
m ^zz++++=m
s ^zz++++=s
) ^zz++++=)
were ^vbd+bed+vrb++=were
able ^jj+pred+++=able
to ^to+jcmp+++=to
release ^vb++++=release
oxygen ^nn++++=oxygen,
, ^zz++++=EXTRAWORD
demonstrating ^vbg+++xvbg+=demonstrating
that ^tht+vcmp+++=that
the ^ati++++=the
photosynthetic ^jj+atrb+++=photosynthetic
apparatus ^nn++++=apparatus
can ^md+pos+++=can
perform ^vb++++=perform
water ^nn++++=water
photolysis ^nns+++??+=photolysis;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
leaves ^nns++++=leaves
were ^vbd+bed+vrb++=were
unable ^jj+pred+++=unable
to ^to+jcmp+++=to
achieve ^vbi++++=achieve
net ^jjb+atrb+++=net
carbon ^nn++++=carbon
dioxide ^nn++++=dioxide
assimilation ^nn+nom+++=assimilation
( ^zz++++=(Amancio
amancio ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1999 ^cd+date+++=1999).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
