The ^ati++++=The
sample ^nn++++=sample
consisted ^vbd+++xvbn+=consisted
of ^in++++=of
261 ^cd++++=261
Brazilian ^jj+atrb+++=Brazilian
adolescents ^nns++++=adolescents
( ^zz++++=(mean
mean ^jj+atrb+++=EXTRAWORD
age ^nn++++=age
= ^zz++++==
16 ^cd++++=16
years ^nns++++=years,
, ^zz++++=EXTRAWORD
Sd ^np+++??+=SD
= ^zz++++==
2 ^zz++++=2),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
whom ^whp+rel+pied++=whom
were ^vbd+bed+vrb++=were
students ^nns++++=students
from ^in++++=from
public ^jj+atrb+++=public
schools ^nns++++=schools
( ^zz++++=(74%).
74% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Among ^in++++=Among
the ^ati++++=the
participants ^nns+nom+++=participants,
, ^zz++++=EXTRAWORD
89 ^cd++++=89%
% ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
not ^xnot++not++=not
employed ^vbd+++xvbn+=employed,
, ^zz++++=EXTRAWORD
66.5 ^cd++++=66.5%
% ^zz++++=EXTRAWORD
lived ^vbd+++xvbn+=lived
with ^in+ppvb+++=with
both ^abx++++=both
parents ^nns++++=parents,
, ^zz++++=EXTRAWORD
73 ^cd++++=73%
% ^zz++++=EXTRAWORD
identified ^vbd+++xvbn+=identified
as ^ql++++=as
female ^nn++++=female,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
81 ^cd++++=81%
% ^zz++++=EXTRAWORD
belonged ^vbd+++xvbn+=belonged
to ^in++++=to
socioeconomic ^jj+atrb+++=socioeconomic
levels ^nns++++=levels
b ^zz++++=B
or ^cc++++=or
c ^zz++++=C.
. ^zz++++=EXTRAWORD
