The ^ati++++=The
Annonaceae ^np+++??+=Annonaceae
family ^nn++++=family
comprises ^vbz++++=comprises
approximately ^rb+down+++=approximately
2,500 ^cd++++=2,500
species ^nns++++=species
that ^tht+rel+subj++=that
occur ^vb++++=occur
naturally ^rb++++=naturally
or ^cc++++=or
are ^vb+ber+aux++=are
cultivated ^vpsv++agls+xvbnx+=cultivated
in ^in++++=in
tropical ^jj+atrb+++=tropical
regions ^nns++++=regions
of ^in++++=of
the ^ati++++=the
Americas ^nps++++=Americas,
, ^zz++++=EXTRAWORD
Asia ^np++++=Asia,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Madagascar ^np++++=Madagascar
( ^zz++++=(Gonz
gonz ^nn+++??+=EXTRAWORD
lez ^nn+++??+=lez
2013 ^cd++++=2013),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
significant ^jj+atrb+++=significant
proportion ^nn+nom+++=proportion
of ^in++++=of
these ^dt+dem+++=these
species ^nns++++=species
being ^vwbg+beg++xvbg+=being
native ^jj++++=native
to ^in++++=to
Latin ^jj+atrb+++=Latin
America ^np++++=America,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
Ecuador ^np+++??+=Ecuador,
, ^zz++++=EXTRAWORD
Peru ^np++++=Peru,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
Despite ^in++++=Despite
this ^dt+dem+++=this
geographic ^jj+atrb+++=geographic
distribution ^nn+nom+++=distribution,
, ^zz++++=EXTRAWORD
the ^ati++++=the
majority ^nn+nom+++=majority
of ^in++++=of
research ^nn++++=research
on ^in++++=on
the ^ati++++=the
antitumor ^nn++++=antitumor
potential ^nn++++=potential
of ^in++++=of
acetogenins ^nns+++??+=acetogenins
and ^cc++++=and
their ^pp$+pp3+++=their
pharmacological ^jj+atrb+++=pharmacological
applications ^nns+nom+++=applications
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
conducted ^vpsv++agls+xvbnx+=conducted
in ^in++++=in
laboratories ^nns++++=laboratories
located ^vwbn+++xvbn+=located
in ^in++++=in
europe ^np++++=Europe,
, ^zz++++=EXTRAWORD
the ^ati++++=the
united ^np++++=United
states ^nns++++=States,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asia ^np++++=Asia.
. ^zz++++=EXTRAWORD
