The ^ati++++=The
data ^nns++++=data
associated ^vbd+++xvbn+=associated
with ^in++++=with
the ^ati++++=the
biological ^jj+atrb+++=biological
specimens ^nns++++=specimens
deposited ^vbd+++xvbn+=deposited
in ^in++++=in
Fiocruz ^np+++??+=FIOCRUZ/COLFLEB
are ^vb+ber+vrb++=are
significant ^jj+pred+++=significant
as ^ql++++=as
they ^pp3a+pp3+++=they
document ^nn+nom+++=document
the ^ati++++=the
distribution ^nn+nom+++=distribution
of ^in++++=of
sand ^nn++++=sand
flies ^nns++++=flies
across ^in+pl+++=across
various ^jj+atrb+++=various
regions ^nns++++=regions
of ^in++++=of
Brazil ^np++++=Brazil
and ^cc++++=and
provide ^vb+vsua+++=provide
extensive ^jj+atrb+++=extensive
temporal ^jj+atrb+++=temporal
coverage ^nn+nom+++=coverage,
, ^zz++++=EXTRAWORD
with ^in++++=with
specimens ^nns++++=specimens
collected ^vwbn+++xvbn+=collected
from ^in++++=from
1939 ^cd+date+++=1939
to ^to++++=to
2021 ^cd++++=2021.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
data ^nns++++=data
are ^vb+ber+vrb++=are
applicable ^jj+pred+++=applicable
to ^in++++=to
a ^at++++=a
range ^nn++++=range
of ^in++++=of
research ^nn++++=research
areas ^nns++++=areas,
, ^zz++++=EXTRAWORD
including ^in++++=including
taxonomy ^nn+++??+=taxonomy
and ^cc++++=and
systematics ^nns++++=systematics,
, ^zz++++=EXTRAWORD
ecological ^jj+atrb+++=ecological
niche ^nn++++=niche
modeling ^nn+nom+++=modeling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
other ^ap++++=other
scientific ^jj+atrb+++=scientific
investigations ^nns+nom+++=investigations,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
vector ^nn++++=vector
control ^nn++++=control
activities ^nns+nom+++=activities.
. ^zz++++=EXTRAWORD
