The ^ati++++=The
identification ^nn+nom+++=identification
of ^in++++=of
Sbds ^np+++??+=SBDs
is ^vbz+bez+aux++=is
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
the ^ati++++=the
choice ^nn++++=choice
of ^in++++=of
geographical ^jj+atrb+++=geographical
scale ^nn++++=scale,
, ^zz++++=EXTRAWORD
as ^in++++=as
noted ^nn++++=noted
by ^in++++=by
Anas ^np+++??+=Anas
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(1998).
1998 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Altering ^jj+++xvbg+=Altering
the ^ati++++=the
spatial ^jj+atrb+++=spatial
units ^nns++++=units
of ^in++++=of
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
using ^jj+atrb++xvbg+=using
municipal ^jj+atrb+++=municipal
districts ^nns++++=districts
or ^cc++++=or
dividing ^vbg+++xvbg+=dividing
the ^ati++++=the
municipality ^nn+nom+++=municipality
into ^in++++=into
1 ^zz++++=1
km ^nnu++++=km
grid ^nn++++=grid
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
lead ^vb++++=lead
to ^in++++=to
different ^jj+atrb+++=different
results ^nns++++=results.
. ^zz++++=EXTRAWORD
To ^in++++=To
address ^nns+nom+++=address
this ^dt+dem+++=this
limitation ^nn+nom+++=limitation,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
advisable ^vb+pred+++=advisable
to ^to+vcmp+++=to
incorporate ^nn+nom+++=incorporate
the ^ati++++=the
precise ^jj+atrb+++=precise
spatial ^jj+atrb+++=spatial
locations ^nns+nom+++=locations
of ^in++++=of
firms ^nns++++=firms
and ^cc++++=and
explicitly ^rb++++=explicitly
consider ^nn+nom+++=consider
the ^ati++++=the
modifiable ^jj+atrb+++=modifiable
areal ^nn++++=areal
unit ^nn++++=unit
problem ^nn++++=problem.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
approach ^nn++++=approach
would ^md+prd+++=would
allow ^vb++++=allow
for ^in+ppvb+++=for
the ^ati++++=the
identification ^nn+nom+++=identification
of ^in++++=of
Sbds ^np+++??+=SBDs
that ^tht+rel+subj++=that
are ^vb+ber+aux++=are
not ^xnot++not++=not
constrained ^vpsv++by+xvbn+=constrained
by ^in++++=by
the ^ati++++=the
administrative ^jj+atrb+++=administrative
boundaries ^nns++++=boundaries
defined ^vwbn+++xvbn+=defined
by ^in++++=by
the ^ati++++=the
Ibge ^np+++??+=IBGE,
, ^zz++++=EXTRAWORD
enabling ^vbg+nom++xvbg+=enabling
the ^ati++++=the
detection ^nn+nom+++=detection
of ^in++++=of
spatial ^jj+atrb+++=spatial
patterns ^nns++++=patterns
such ^abl++++=such
as ^ql++++=as
corridor ^nn++++=corridor-shaped
- ^zz++++=EXTRAWORD
shaped ^jj+++xvbn+=EXTRAWORD
Sbds ^np+++??+=SBDs.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
all ^abn++++=all
identified ^jj+++xvbn+=identified
Sbds ^np+++??+=SBDs
are ^vb+ber+aux++=are
spatially ^rb++splt++=spatially
connected ^vpsv++agls+xvbnx+=connected,
, ^zz++++=EXTRAWORD
the ^ati++++=the
total ^jj+atrb+++=total
number ^nn++++=number
of ^in++++=of
Sbds ^np+++??+=SBDs
identified ^vwbn+++xvbn+=identified
may ^md+pos+++=may
decrease ^vb++++=decrease,
, ^zz++++=EXTRAWORD
potentially ^rb++++=potentially
resulting ^jj+++xvbg+=resulting
in ^in++++=in
fewer ^ap++++=fewer
than ^in++++=than
the ^ati++++=the
originally ^rb+tm+++=originally
observed ^jj++++=observed
seven ^cd++++=seven
sbds ^np++++=SBDs.
. ^zz++++=EXTRAWORD
