The ^ati++++=The
variables ^nns++++=variables
Pe ^np+++??+=Pe,
, ^zz++++=EXTRAWORD
Hv_c ^np+++??+=Hv_c,
, ^zz++++=EXTRAWORD
Hd_c ^np+++??+=Hd_c,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Bv_w ^np+++??+=Bv_w
exhibited ^vbd+++xvbn+=exhibited
high ^np++++=high
values ^nns++++=values,
, ^zz++++=EXTRAWORD
with ^in++++=with
Pe ^np+++??+=Pe
showing ^vwbg+++xvbg+=showing
the ^ati++++=the
strongest ^jjt+atrb+++=strongest
effect ^nn++++=effect,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
Hv_c ^np+++??+=Hv_c,
, ^zz++++=EXTRAWORD
Hd_c ^np+++??+=Hd_c,
 ^zz++++=EXTRAWORD
And ^cc+cls+++=and
Bv_w ^np++++=Bv_w
In ^in++++=in
Descending ^vbg+++xvbg+=descending
Order ^nn++++=order
Of ^in++++=of
Magnitude ^nn++++=magnitude.
 ^zz++++=EXTRAWORD
