The ^ati++++=The
carbon ^nn++++=carbon
assimilation ^nn+nom+++=assimilation
rates ^nns++++=rates
observed ^vbd+++xvbn+=observed
in ^in++++=in
Vellozia ^np+++??+=Vellozia
squamata ^nn+++??+=squamata
are ^vb+ber+vrb++=are
relatively ^rb++++=relatively
low ^jj++++=low
compared ^jj+++xvbn+=compared
to ^in++++=to
other ^ap++++=other
Cerrado ^np+++??+=Cerrado
species ^nn++++=species
( ^zz++++=(Palhares
palhares ^nns+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010)
) ^zz++++=EXTRAWORD
and ^cc++++=and,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in++++=to
Nogueira ^np+++??+=Nogueira
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2004),
2004 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
more ^rbr++++=more
characteristic ^nn++++=characteristic
of ^in++++=of
secondary ^jj++++=secondary
rather ^rb++++=rather
than ^in++++=than
pioneer ^nn+nom+++=pioneer
plants ^nns++++=plants.
. ^zz++++=EXTRAWORD
Despite ^in++++=Despite
the ^ati++++=the
species ^nn++++=species'
' ^zz++++=EXTRAWORD
high ^jj+atrb+++=high
seed ^nn++++=seed
production ^nn+nom+++=production
and ^cc++++=and
germinability ^nn+nom+++=germinability,
, ^zz++++=EXTRAWORD
the ^ati++++=the
successful ^jj+atrb+++=successful
establishment ^nn+nom+++=establishment
of ^in++++=of
Vellozia ^np+++??+=Vellozia
squamata ^nn+++??+=squamata
appears ^vbz+seem+++=appears
to ^to+vcmp+++=to
depend ^vbi++++=depend
on ^in++++=on
complex ^jj+atrb+++=complex
ecological ^jj+atrb+++=ecological
interactions ^nns+nom+++=interactions.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
finding ^jj+atrb++xvbg+=finding
underscores ^nns+++??+=underscores
the ^ati++++=the
importance ^nn+nom+++=importance
of ^in++++=of
conserving ^xvbg+++xvbg+=conserving
this ^dt+dem+++=this
species ^nn++++=species
in ^in++++=in
its ^pp$+it+++=its
natural ^jj+atrb+++=natural
habitat ^nn++++=habitat,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
seedlings ^nns+nom+++=seedlings
obtained ^vwbn+++xvbn+=obtained
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
exhibited ^vwbn+++xvbn+=exhibited
very ^ql+amp+++=very
slow ^vb++++=slow
growth ^nn++++=growth
rates ^nns++++=rates.
. ^zz++++=EXTRAWORD
