A ^at++++=A
latent ^jj+atrb+++=latent
discourse ^nn++++=discourse
of ^in++++=of
intra ^rb++++=intra-EU
- ^zz++++=EXTRAWORD
eu ^nn+++??+=EXTRAWORD
discipline ^nn++++=discipline
is ^vbz+bez+vrb++=is
evident ^jj+pred+++=evident
at ^in++++=at
the ^ati++++=the
level ^nn++++=level
of ^in++++=of
implicit ^jj+atrb+++=implicit
communication ^nn+nom+++=communication,
, ^zz++++=EXTRAWORD
as ^in++++=as
seen ^nn++++=seen
in ^in++++=in
the ^ati++++=the
characterization ^nn+nom+++=characterization
of ^in++++=of
preserving ^xvbg+++xvbg+=preserving
Geschlossenheit ^np+++??+=Geschlossenheit
( ^zz++++=(translated
translated ^vbd+++xvbn+=EXTRAWORD
as ^ql++++=as
unity ^nn++++=unity
, ^zz++++=,
though ^cs+sub+++=though
the ^ati++++=the
official ^jj+atrb+++=official
translation ^nn+nom+++=translation
uses ^vbz++++=uses
the ^ati++++=the
more ^rbr++++=more
militaristic ^jj+atrb+++=militaristic
term ^nn++++=term
united ^np++++=united
front ^jjb++++=front
) ^zz++++=)
as ^ql++++=as
an ^at++++=an
opportunity ^nn+nom+++=opportunity.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
further ^jjb++++=further
reflected ^jj+++xvbn+=reflected
in ^in++++=in
the ^ati++++=the
dialogically ^rb++++=dialogically
contractive ^jj+atrb+++=contractive
assertion ^nn+nom+++=assertion
that ^tht+ncmp+++=that
unity ^nn++++=unity
requires ^vbz++++=requires
member ^nn++++=member
states ^nns++++=states
to ^to++++=to
prioritize ^vbi++++=prioritize
the ^ati++++=the
interests ^nns++++=interests
of ^in++++=of
the ^ati++++=the
Union ^nn++++=Union
as ^ql++++=as
a ^at++++=a
whole ^nn++++=whole
over ^in++++=over
national ^jj+atrb+++=national
interests ^nns++++=interests
when ^wrb+who+++=when
making ^jj+atrb++xvbg+=making
decisions ^nns++++=decisions
in ^in++++=in
Brussels ^np++++=Brussels.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
discourse ^nn++++=discourse
is ^vbz+bez+aux++=is
linked ^vpsv++agls+xvbnx+=linked
to ^in++++=to
the ^ati++++=the
narrative ^nn++++=narrative
of ^in++++=of
a ^at++++=a
historical ^jj+atrb+++=historical
turning ^jj+atrb++xvbg+=turning
point ^nn++++=point
( ^zz++++=(
die ^vb++++=die
Zeitenwende ^np+++??+=Zeitenwende
[ ^zz++++=[
] ^zz++++=]
trifft ^nn+++??+=trifft
ganz ^&fw++++=ganz
Europa ^np+++??+=Europa
, ^zz++++=,
the ^ati++++=the
watershed ^nn++++=watershed
affects ^vbz++++=affects
all ^abn++++=all
of ^in++++=of
Europe ^np++++=Europe
) ^zz++++=),
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
that ^tht+vcmp+++=that
the ^ati++++=the
new ^jj+atrb+++=new
reality ^nn+nom+++=reality
being ^xvbg+++xvbg+=being
constructed ^vpsv++by+xvbn+=constructed
by ^in++++=by
German ^jj+atrb+++=German
Politicians ^nns++++=politicians
Is ^vbz+bez+aux++=is
Intended ^vpsv++agls+xvbn+=intended
To ^to+vcmp+++=to
Encompass ^vb++++=encompass
All ^abn++++=all
Of ^in++++=of
Europe ^np++++=Europe.
 ^zz++++=EXTRAWORD
