The ^ati++++=The
primary ^jj+atrb+++=primary
motivation ^nn+nom+++=motivation
for ^in++++=for
employing ^xvbg+++xvbg+=employing
a ^at++++=a
spatial ^jj+atrb+++=spatial
econometric ^nn++++=econometric
model ^nn++++=model
arises ^vbz++++=arises
from ^in++++=from
a ^at++++=a
substantial ^jj+atrb+++=substantial
body ^nn++++=body
of ^in++++=of
empirical ^jj+atrb+++=empirical
literature ^nn++++=literature
that ^tht+rel+subj++=that
identifies ^vbz++++=identifies
spatial ^jj+atrb+++=spatial
factors ^nns++++=factors
as ^in++++=as
inherent ^jj+atrb+++=inherent
characteristics ^nns++++=characteristics
of ^in++++=of
the ^ati++++=the
housing ^nn++++=housing
market ^nn++++=market
and ^cc++++=and,
, ^zz++++=EXTRAWORD
by ^in++++=by
extension ^nn++++=extension,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
spatially ^rb++++=spatially
structured ^jj+atrb++xvbn+=structured
datasets ^nns+++??+=datasets
( ^zz++++=(Arnold,
arnold ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
1987 ^cd+date+++=1987;
; ^zz++++=EXTRAWORD
1998b ^cd++++=1998b).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
necessity ^nn+nom+++=necessity
of ^in++++=of
testing ^xvbg+++xvbg+=testing
for ^in++++=for
spatial ^jj+atrb+++=spatial
association ^nn+nom+++=association
is ^vbz+bez+aux++=is
underscored ^vpsv++by+xvbnx+=underscored
by ^in++++=by
the ^ati++++=the
interaction ^nn+nom+++=interaction
between ^in++++=between
spatial ^jj+atrb+++=spatial
heterogeneity ^nn+nom+++=heterogeneity
and ^cc++++=and
spatial ^jj+atrb+++=spatial
autocorrelation ^nn+nom+++=autocorrelation,
, ^zz++++=EXTRAWORD
as ^ql++++=as
spatial ^jj+atrb+++=spatial
heterogeneity ^nn+nom+++=heterogeneity
can ^md+pos+++=can
induce ^vb++++=induce
spatial ^jj+atrb+++=spatial
autocorrelation ^nn+nom+++=autocorrelation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
conversely ^rb+cnj+++=conversely,
, ^zz++++=EXTRAWORD
spatial ^jj+atrb+++=spatial
autocorrelation ^nn+nom+++=autocorrelation
can ^md+pos+++=can
give ^vb++++=give
rise ^nn++++=rise
to ^in++++=to
spatial ^jj+atrb+++=spatial
heterogeneity ^nn+nom+++=heterogeneity.
. ^zz++++=EXTRAWORD
