The ^ati++++=The
results ^nns++++=results
discussed ^vwbn+++xvbn+=discussed
above ^jjb++++=above
primarily ^rb+down+++=primarily
pertain ^nn+++??+=pertain
to ^in++++=to
sporadic ^jj+atrb+++=sporadic
capital ^nn++++=capital
flow ^nn++++=flow
management ^nn+nom+++=management
measures ^nns++++=measures
( ^zz++++=(CFMs);
cfms ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
additional ^jj+atrb+++=additional
studies ^nns++++=studies
comparing ^vwbg+++xvbg+=comparing
permanent ^jj+atrb+++=permanent
and ^cc+phrs+++=and
sporadic ^jj+atrb+++=sporadic
capital ^nn++++=capital
controls ^vbz++++=controls
offer ^nn++++=offer
insights ^nns++++=insights
into ^in++++=into
their ^pp$+pp3+++=their
relative ^jj+atrb+++=relative
effectiveness ^nns+nom+++=effectiveness.
. ^zz++++=EXTRAWORD
Evidence ^nn+nom+++=Evidence
indicates ^nns+nom+++=indicates
that ^tht+vcmp+++=that
permanent ^jj+atrb+++=permanent
capital ^nn++++=capital
controls ^nns++++=controls
are ^vb+ber+vrb++=are
more ^rbr++++=more
effective ^jj+pred+++=effective
than ^in++++=than
sporadic ^jj+atrb+++=sporadic
controls ^nns++++=controls
in ^in++++=in
promoting ^xvbg+++xvbg+=promoting
economic ^jj+atrb+++=economic
growth ^nn++++=growth
and ^cc++++=and
mitigating ^vbg+++xvbg+=mitigating
financial ^jj+atrb+++=financial
risks ^nns++++=risks.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
permanent ^jj+atrb+++=permanent
controls ^nns++++=controls
are ^vb+ber+aux++=are
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
a ^at++++=a
stronger ^jjr+atrb+++=stronger
co ^nn++++=co-movement
- ^zz++++=EXTRAWORD
movement ^nn+nom+++=EXTRAWORD
among ^in++++=among
various ^jj+atrb+++=various
asset ^nn++++=asset
and ^cc++++=and
debt ^nn++++=debt
categories ^nns++++=categories
subject ^nn++++=subject
to ^in++++=to
regulation ^nn+nom+++=regulation,
, ^zz++++=EXTRAWORD
suggesting ^vbg+vpub++xvbg+=suggesting
greater ^jjr+atrb+++=greater
efficacy ^nn+nom+++=efficacy
in ^in++++=in
preventing ^xvbg+++xvbg+=preventing
evasion ^nn+++??+=evasion.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
conclusions ^nns++++=conclusions
are ^vb+ber+aux++=are
principally ^rb+down+splt++=principally
supported ^vpsv++by+xvbnx+=supported
by ^in++++=by
the ^ati++++=the
findings ^nns++++=findings
of ^in++++=of
Klein ^np++++=Klein
( ^zz++++=(2012)
2012 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
fern ^np++++=Fern
ndez ^nn++++=ndez
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2016).
2016 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
