The ^ati++++=The
methodology ^nn++++=methodology
for ^in++++=for
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
developed ^vpsv++agls+xvbnx+=developed
based ^vbd+++xvbn+=based
on ^in++++=on
a ^at++++=a
review ^nn++++=review
of ^in++++=of
several ^ap++++=several
published ^jj+atrb++xvbn+=published
articles ^nns++++=articles.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+aux++=was
noted ^vpsv++agls+xvbnx+=noted
that ^tht+vcmp+++=that
sampling ^nn+nom+++=sampling
methodologies ^vbz+++??+=methodologies
varied ^vbd+++xvbn+=varied
considerably ^rb++++=considerably
among ^in++++=among
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
with ^in++++=with
respect ^nn++++=respect
to ^in++++=to
plot ^nn++++=plot
size ^nn++++=size.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
a ^at++++=a
25 ^cd++++=25
cm ^nnu++++=cm
x ^zz++++=x
25 ^cd++++=25
cm ^nnu++++=cm
quadrat ^nn+++??+=quadrat
and ^cc++++=and
sampling ^nn+nom+++=sampling
to ^in++++=to
a ^at++++=a
depth ^nn++++=depth
of ^in++++=of
5 ^zz++++=5
cm ^nnu++++=cm
was ^vbd+bedz+vrb++=was
consistent ^jj+pred+++=consistent
across ^in+pl+++=across
the ^ati++++=the
articles ^nns++++=articles
reviewed ^vwbn+++xvbn+=reviewed
( ^zz++++=(Braga
braga ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
Martins ^np+++??+=Martins
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2008 ^cd++++=2008;
; ^zz++++=EXTRAWORD
Martins ^np+++??+=Martins
2009 ^cd++++=2009;
; ^zz++++=EXTRAWORD
Franco ^np++++=Franco
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2012 ^cd++++=2012;
; ^zz++++=EXTRAWORD
Cer ^np+++??+=Cer
n ^zz++++=n
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Correia ^np+++??+=Correia
& ^zz++++=&
Martins ^np+++??+=Martins
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Kunz ^np++++=Kunz
& ^zz++++=&
Martins ^np+++??+=Martins
2016 ^cd++++=2016).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
To ^to++++=To
increase ^vbi++++=increase
the ^ati++++=the
likelihood ^nn+nom+++=likelihood
of ^in++++=of
capturing ^xvbg+++xvbg+=capturing
a ^at++++=a
greater ^jjr+atrb+++=greater
number ^nn++++=number
of ^in++++=of
seeds ^nns++++=seeds,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
study ^nn++++=study
adopted ^vbd+++xvbn+=adopted
a ^at++++=a
sampling ^nn+nom+++=sampling
depth ^nn++++=depth
of ^in++++=of
0 ^zz++++=0
10 ^cd++++=10
cm ^nnu++++=cm,
, ^zz++++=EXTRAWORD
as ^in++++=as
described ^nn++++=described
in ^in++++=in
detail ^nn++++=detail
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
