The ^ati++++=The
transpiration ^nn+nom+++=transpiration
rate ^nn++++=rate
was ^vbd+bedz+aux++=was
measured ^vpsv++agls+xvbnx+=measured,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
water ^nn++++=water
use ^nn++++=use
efficiency ^nn++++=efficiency
( ^zz++++=(WUE)
wue ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
calculated ^vpsv++agls+xvbnx+=calculated
as ^ql++++=as
the ^ati++++=the
ratio ^nn++++=ratio
of ^in++++=of
the ^ati++++=the
mean ^jj+atrb+++=mean
carbon ^nn++++=carbon
assimilation ^nn+nom+++=assimilation
rate ^nn++++=rate
to ^in++++=to
the ^ati++++=the
transpiration ^nn+nom+++=transpiration
rate ^nn++++=rate,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
the ^ati++++=the
methodology ^nn++++=methodology
described ^vwbn+++xvbn+=described
by ^in++++=by
Field ^nn++++=Field
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(1983)
1983 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
medrano ^np++++=Medrano
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2015).
2015 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
