The ^ati++++=The
covariance ^nn+nom+++=covariance
between ^in++++=between
the ^ati++++=the
Gini ^np+++??+=Gini
coefficient ^nn++++=coefficient
and ^cc++++=and
the ^ati++++=the
proportion ^nn+nom+++=proportion
of ^in++++=of
articles ^nns++++=articles
authored ^vwbn+++xvbn+=authored
by ^in++++=by
the ^ati++++=the
most ^ql+emph+++=most
prolific ^jj+atrb+++=prolific
contributor ^nn++++=contributor
was ^vbd+bedz+aux++=was
influenced ^vpsv++by+xvbnx+=influenced
by ^in++++=by
the ^ati++++=the
total ^jj+atrb+++=total
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles
published ^vbd+++xvbn+=published,
, ^zz++++=EXTRAWORD
as ^in++++=as
shown ^nn++++=shown
in ^in++++=in
panel ^nn++++=panel
C ^zz++++=C
of ^in++++=of
Figure ^nn++++=Figure
1 ^zz++++=1.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
pattern ^nn++++=pattern
is ^vbz+bez+vrb++=is
consistent ^jj+pred+++=consistent
with ^in++++=with
the ^ati++++=the
established ^jj+atrb++xvbn+=established
relationship ^nn+nom+++=relationship
between ^in++++=between
each ^dt++++=each
index ^nn++++=index
and ^cc++++=and
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles.
. ^zz++++=EXTRAWORD
Specifically ^rb+cnj+++=Specifically,
, ^zz++++=EXTRAWORD
journals ^nns+nom+++=journals
with ^in++++=with
a ^at++++=a
higher ^jjr+atrb+++=higher
total ^jj+atrb+++=total
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles
exhibited ^vbd+++xvbn+=exhibited
a ^at++++=a
low ^jj+atrb+++=low
proportion ^nn+nom+++=proportion
of ^in++++=of
articles ^nns++++=articles
by ^in++++=by
the ^ati++++=the
most ^ql+emph+++=most
prolific ^jj+atrb+++=prolific
author ^nn++++=author,
, ^zz++++=EXTRAWORD
regardless ^rb++++=regardless
of ^in++++=of
the ^ati++++=the
Gini ^np+++??+=Gini
coefficient ^nn++++=coefficient,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
journals ^nns+nom+++=journals
with ^in++++=with
fewer ^ap++++=fewer
articles ^nns++++=articles
displayed ^vbd+++xvbn+=displayed
higher ^jjr+atrb+++=higher
proportions ^nns+nom+++=proportions
when ^wrb+who+++=when
associated ^jj++++=associated
with ^in++++=with
higher ^jjr++++=higher
gini ^np++++=Gini
coefficients ^nns++++=coefficients.
. ^zz++++=EXTRAWORD
